company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
"North West London Builders Ltd, London",,Damp Proofing,"Acton, Ealing, Hammersmith, Kilburn, Paddington, Brent, Westminster, Hampstead, West Hampstead,",https://www.northwestlondonbuildersltd.co.uk/,4.86,101,,07307 250322,vetted; Verified; verified,,"Acton, Ealing, Hammersmith, Kilburn, Paddington, Brent, Westminster, Hampstead, West Hampstead,",https://www.trustatrader.com/traders/north-west-london-builders-ltd-roofers-roofing-nw6,trustatrader
"Home Building & Surveying Company, London",,Damp Proofing,"London, Berkshire, Bournemouth, Birmingham, Manchester",https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,"London, Berkshire, Bournemouth, Birmingham, Manchester",https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-sw17,trustatrader
London Waterproofing Solutions,,Damp Proofing,London and Home Counties areas,http://londonwaterproofingsolutions.co.uk/,4.96,78,,07308 506299,vetted; Verified; verified,,London and Home Counties areas,https://www.trustatrader.com/traders/london-waterproofing-solutions-damp-proofing-city-of-westminsterkensington-chelsea,trustatrader
SP Platinum Damp Proofing and Building Services Ltd,,Damp Proofing,South East London,https://www.spplatinumbuilders.com/,5.0,16,6,07476 970275,"vetted; Verified; verified; Insurance
Verified",,South East London,https://www.trustatrader.com/traders/sp-platinum-damp-proofing-and-building-services-ltd-se6-and-se23,trustatrader
City Waterproofing Ltd,,Damp Proofing,Throughout London,https://citywaterproofing.co.uk/,5.0,16,,07307 205308,vetted; Verified; verified,,Throughout London,https://www.trustatrader.com/traders/city-waterproofing-ltd-damp-proofing-sw11,trustatrader
Environ Property Services Limited,,Damp Proofing,"Hammersmith, Fulham, Kensington, Chelsea, Chiswick and Barnes",https://www.environpropertyservices.co.uk/damp-proofing/,4.92,16,,07360 276413,vetted; Verified; verified,,"Hammersmith, Fulham, Kensington, Chelsea, Chiswick and Barnes",https://www.trustatrader.com/traders/environ-property-services-limited-damp-proofing-w6-and-sw6,trustatrader
JPM Independent Surveyors,,Damp Proofing,"areas of North London, East London and West Essex",http://www.csrtsurveyor.com/about-jpm-independent-surveyors/,4.95,71,,07308 502669,"vetted; Verified; verified; Insurance
Verified",,"areas of North London, East London and West Essex",https://www.trustatrader.com/traders/jpm-independent-surveyors-damp-proofing-islington,trustatrader
North West London Builders Ltd,,Damp Proofing,"Acton, Ealing, Hammersmith, Kilburn, Paddington, Brent, Westminster, Hampstead, West Ha",https://www.northwestlondonbuildersltd.co.uk/,4.86,101,,07307 250322,vetted; Verified; verified,,"Acton, Ealing, Hammersmith, Kilburn, Paddington, Brent, Westminster, Hampstead, West Ha",https://www.trustatrader.com/traders/north-west-london-builders-ltd-damp-proofing-nw6-,trustatrader
All Type Home Improvements,,Damp Proofing,South East London,https://www.trustagarage.com/,5.0,5,,07446 966785,"vetted; Verified; verified; Insurance
Verified",,South East London,https://www.trustatrader.com/traders/all-type-home-improvements-damp-proofing-woolwich-and-thamesmead,trustatrader
London & Kent Damp Proofing Solutions Ltd,,Damp Proofing,London and Kent,https://lkdampproofing.co.uk/,5.0,5,,07307 202842,"vetted; Verified; verified; Insurance
Verified",,London and Kent,https://www.trustatrader.com/traders/london-kent-damp-proofing-solutions-ltd-da16-and-se9,trustatrader
Damp Domestics Ltd,,Damp Proofing,South East London and all surrounding areas,http://www.dampdomestics.com/,4.94,51,10,07360 266732,"vetted; Verified; verified; Insurance
Verified",,South East London and all surrounding areas,https://www.trustatrader.com/traders/damp-domestics-ltd-damp-proofing-croydon,trustatrader
Refresh Property Services & Consultants Ltd,,Damp Proofing,London & Home Counties,https://refreshpsc.co.uk/,4.9,7,,07307 274500,vetted; Verified; verified,,London & Home Counties,https://www.trustatrader.com/traders/refresh-property-services-consultants-ltd-damp-proofing-nw7-and-nw9,trustatrader
Damp Proofing Services,,Damp Proofing,Fulham within a 10 Mile Radius,https://www.dampproofingservices.co.uk/,5.0,5,,07476 932518,vetted; Verified; verified,,Fulham within a 10 Mile Radius,https://www.trustatrader.com/traders/damp-proofing-services-w6-and-sw6-,trustatrader
Wilson Damp and Mould Specialist Limited,,Damp Proofing,"South East London, Greenwich, Bromley, Croydon",https://www.trustagarage.com/,4.96,13,,07414 148331,vetted; Verified; verified,,"South East London, Greenwich, Bromley, Croydon",https://www.trustatrader.com/traders/wilson-damp-and-mould-specialist-limited-damp-proofing-da16-and-se9,trustatrader
UCS Damp Proofing,,Damp Proofing,London and surrounding areas,http://www.ucsconstruction.co.uk/,4.76,164,41,07307 228155,vetted; Verified; verified,,London and surrounding areas,https://www.trustatrader.com/traders/ucs-damp-proofing-haringey-,trustatrader
Dampworks Ltd,,Damp Proofing,South East London and Kent,http://www.dampworks.com/,4.9,43,,07307 206099,"vetted; Verified; verified; Insurance
Verified",,South East London and Kent,https://www.trustatrader.com/traders/dampworks-ltd-damp-proofing-bromley-,trustatrader
Hillcrest Timber Preservation Ltd,,Damp Proofing,London and Home Counties,http://www.hillcrestgroup.com/,4.79,19,,07360 276916,"vetted; Verified; verified; Insurance
Verified",,London and Home Counties,https://www.trustatrader.com/traders/hillcrest-timber-treatments-ltd-damp-proofing-waltham-forest-,trustatrader
Pioneer Preservations Ltd,,Damp Proofing,London and surrounding areas,https://pioneerpreservations.com/,5.0,11,,07360 274885,vetted; Verified; verified,,London and surrounding areas,https://www.trustatrader.com/traders/pioneer-preservations-ltd-damp-proofing-cr0,trustatrader
Local Damp Proofing and Plastering,,Damp Proofing,Sutton and surrounding areas,https://www.trustagarage.com/,4.95,7,,07882 967331,"vetted; Verified; verified; Insurance
Verified",,Sutton and surrounding areas,https://www.trustatrader.com/traders/local-damp-proofing-and-plastering-sm4-sm5-sm7,trustatrader
Lucky Build Ltd,,Damp Proofing,"North West London, West London, South West London and surrounding Counties",http://www.lucky.build/,5.0,5,,07366 270729,"vetted; Verified; verified; Insurance
Verified",,"North West London, West London, South West London and surrounding Counties",https://www.trustatrader.com/traders/lucky-build-ltd-damp-proofing-w3-and-tw8,trustatrader
Wetlands Waterproofing Ltd,,Damp Proofing,The South East,https://www.trustagarage.com/,4.87,18,,07307 272004,vetted; Verified; verified,,The South East,https://www.trustatrader.com/traders/wetlands-waterproofing-ltd-damp-proofing-bromley,trustatrader
City Damp-Proofing Limited,,Damp Proofing,London and all Surrounding areas,http://citydampproofing.com/,4.75,135,,07307 204948,vetted; Verified; verified,,London and all Surrounding areas,https://www.trustatrader.com/traders/city-damp-proofing-limited-damp-proofing-enfield,trustatrader
Mr R Construction,,Damp Proofing,a 25 miles radius round Ilford,http://mrrconstruction.co.uk/,4.95,130,,07307 226970,vetted; Verified; verified,,a 25 miles radius round Ilford,https://www.trustatrader.com/traders/mr-r-construction-damp-proofing-ig6-ig7-and-ig10,trustatrader
BuildShield Damp & Repairs Ltd,,Damp Proofing,Dagenham and surrounding area,https://buildshieldrepair.com/,5.0,14,,07453 342398,"vetted; Verified; verified; Insurance
Verified",,Dagenham and surrounding area,https://www.trustatrader.com/traders/buildshield-damp-repairs-ltd-damp-proofing-rm6-and-rm8,trustatrader
Property Care Services Ltd,,Damp Proofing,Essex and all surrounding areas,https://www.trustagarage.com/,4.88,8,30,07307 265528,vetted; Verified; verified,,Essex and all surrounding areas,https://www.trustatrader.com/traders/property-care-services-ltd-damp-proofing-brentwood-epping-forest,trustatrader
Syla Damproofing,,Damp Proofing,Sunbury-on-Thames and surrounding areas,https://www.syladamproofing.co.uk/,4.96,8,,07367 089778,vetted; Verified; verified,,Sunbury-on-Thames and surrounding areas,https://www.trustatrader.com/traders/syla-damproofing-damp-proofing-ashford,trustatrader
JRM Plastering,,Damp Proofing,Chelmsford and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Chelmsford and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-damp-proofing-chelmsford-north,trustatrader
DryLogic Surveys,,Damp Proofing,"Kent, Essex, South East London",https://drylogicsurveys.com/,5.0,6,,07307 201636,vetted; Verified; verified,,"Kent, Essex, South East London",https://www.trustatrader.com/traders/drylogic-surveys-damp-proofing-dartford,trustatrader
Damp Pro & Co Ltd,,Damp Proofing,All of West London,http://www.dampproandco.co.uk/,4.97,35,,07307 266862,"vetted; Verified; verified; Insurance
Verified",,All of West London,https://www.trustatrader.com/traders/damp-pro-co-ltd-damp-proofing-ha2-and-ha4,trustatrader
Advanced Construction Solutions,,Damp Proofing,Hertfordshire and North London,https://www.advance-damp-solutions.co.uk/,4.94,46,,07360 494283,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire and North London,https://www.trustatrader.com/traders/advanced-construction-solutions-damp-proofing-en1-en2-and-en6,trustatrader
Prosage Dampproofing Ltd,,Damp Proofing,postcode RM3 incorporating a 20 mile radius,http://prosagedampproofing.com/,4.99,16,,07476 954377,"vetted; Verified; verified; Insurance
Verified",,postcode RM3 incorporating a 20 mile radius,https://www.trustatrader.com/traders/prosage-dampproofing-ltd-damp-proofing-chipping-ongar-and-romford-north,trustatrader
Plasterhawks,,Damp Proofing,"West London, Heathrow, Staines, Egham, Slough, Windsor, Richmond, Twickenham, Teddington & Ashfo",https://plasterhawks.co.uk/,4.9,8,,07360 279110,vetted; Verified; verified,,"West London, Heathrow, Staines, Egham, Slough, Windsor, Richmond, Twickenham, Teddington & Ashfo",https://www.trustatrader.com/traders/plasterhawks-damp-proofing-ascot-egham-and-heathrow,trustatrader
Elesel Property Care,,Damp Proofing,"Kent, Essex, East Sussex, Surrey, Hampshire, Dorset and London areas",http://eleselpropertycare.co.uk/,4.8,174,,07360 497071,"vetted; Verified; verified; Insurance
Verified",,"Kent, Essex, East Sussex, Surrey, Hampshire, Dorset and London areas",https://www.trustatrader.com/traders/elesel-property-care-damp-proofing-west-malling-and-gravesham,trustatrader
L Cox Plastering & Damp Solutions Ltd,,Damp Proofing,"Gravesend, Northfleet, Dartford, Medway Towns,Sevenoaks, Bexley, Bexleyheath",https://www.lcoxplastering.co.uk/,5.0,7,,07861 901650,"vetted; Verified; verified; Insurance
Verified",,"Gravesend, Northfleet, Dartford, Medway Towns,Sevenoaks, Bexley, Bexleyheath",https://www.trustatrader.com/traders/l-cox-plastering-damp-solutions-ltd-damp-proofing-grays-tilbury-and-northfleet,trustatrader
Abovewater Damp Proofing Ltd,,Damp Proofing,"Surrey, Kent & Middlesex",https://www.above-water.uk/,4.91,105,,07307 254272,"vetted; Verified; verified; Insurance
Verified",,"Surrey, Kent & Middlesex",https://www.trustatrader.com/traders/abovewater-damp-proofing-ltd-ascot-egham-and-heathrow,trustatrader
Wall & Roof Coating Ltd,,Damp Proofing,Essex,http://wallandroofcoatingsltd.com/,4.83,89,,07360 266235,vetted; Verified; verified,,Essex,https://www.trustatrader.com/traders/wall-roof-coating-ltd-damp-proofing-malling-tonbridge-,trustatrader
Advanced Damp Limited,,Damp Proofing,"London, Home Counties and the South East",https://advanceddamp.co.uk/,4.79,9,,07307 244994,"vetted; Verified; verified; Insurance
Verified",,"London, Home Counties and the South East",https://www.trustatrader.com/traders/advanced-damp-limited-damp-proofing-princes-risborough-and-amersham-south,trustatrader
Essex & Anglia Preservation Ltd,,Damp Proofing,all surrounding areas,http://www.essexandanglia.co.uk/,4.87,86,,07360 277594,vetted; Verified; verified,,all surrounding areas,https://www.trustatrader.com/traders/essex-anglia-preservation-ltd-damp-proofing-maldon-chelmsford-,trustatrader
S Culshaw Damp Proofing /  Woodworm / Builders,,Damp Proofing,"Maidstone, Herne Bay, Canterbury and the surrounding areas",https://www.trustagarage.com/,4.84,32,46,07360 269348,vetted; Verified; verified,,"Maidstone, Herne Bay, Canterbury and the surrounding areas",https://www.trustatrader.com/traders/s-culshaw-damp-proofing-woodworm-builders-maidstone,trustatrader
D Bromell & Co,,Damp Proofing,all surrounding areas within a forty mile radius,http://www.dampsolved.co.uk/,4.83,14,,07307 223272,vetted; Verified; verified,,all surrounding areas within a forty mile radius,https://www.trustatrader.com/traders/d-bromell-co-damp-proofing-luton,trustatrader
Homeguard Damp & Timber Ltd,,Damp Proofing,Essex County - Ilford to Colchester and up to Stansted,http://www.homeguard-ltd.co.uk/,4.96,19,,07307 210149,"vetted; Verified; verified; Insurance
Verified",,Essex County - Ilford to Colchester and up to Stansted,https://www.trustatrader.com/traders/homeguard-damp-timber-ltd-damp-proofing-southend-on-sea,trustatrader
DB Wolden Damp Proofing,,Damp Proofing,Essex,https://www.trustagarage.com/,4.96,42,,07307 212749,"vetted; Verified; verified; Insurance
Verified",,Essex,https://www.trustatrader.com/traders/db-wolden-damp-proofing-southend-on-sea,trustatrader
Romana Limited,,Damp Proofing,Essex and East London,http://www.basementcellarconversions.co.uk/,4.98,31,,07307 299725,vetted; Verified; verified,,Essex and East London,https://www.trustatrader.com/traders/romana-limited-damp-proofing-southend-on-sea,trustatrader
AC Damp Proofing & Building Services,,Damp Proofing,Herts,http://www.acdampproofing.uk/,4.83,47,,07307 256566,vetted; Verified; verified,,Herts,https://www.trustatrader.com/traders/ac-damp-proofing-building-services-mid-bedfordshire-central-,trustatrader
Buku Solutions Ltd,,Damp Proofing,"Reading, London & Oxford",https://bukusolutions.co.uk/,4.98,7,,07360 273281,vetted; Verified; verified,,"Reading, London & Oxford",https://www.trustatrader.com/traders/buku-solutions-ltd-damp-proofing-reading-central,trustatrader
Best Prestige Damp Proofing Ltd,,Damp Proofing,Southend-on-Sea and all areas within 50 miles,https://www.trustagarage.com/,4.82,110,35,07307 211753,vetted; Verified; verified,,Southend-on-Sea and all areas within 50 miles,https://www.trustatrader.com/traders/best-prestige-damp-proofing-ltd-basildon-,trustatrader
Damp Solution Preservation,,Damp Proofing,"Essex Area - Shoeburyness, Southend, Leigh on Sea, Rayleigh, Benfleet, Canvey Island and Basildo",https://www.trustagarage.com/,5.0,37,,07307 278509,"vetted; Verified; verified; Insurance
Verified",,"Essex Area - Shoeburyness, Southend, Leigh on Sea, Rayleigh, Benfleet, Canvey Island and Basildo",https://www.trustatrader.com/traders/damp-solution-preservation-damp-proofing-rochford,trustatrader
Kent Damp Cure,,Damp Proofing,"Sittingbourne, Sheerness, Minster Sheppey, Eastchurch, Queenborough, Faversham, Maidstone, Ashfo",https://kentdampcure.co.uk/,4.98,7,,07562 896 527,"vetted; Verified; verified; Insurance
Verified",,"Sittingbourne, Sheerness, Minster Sheppey, Eastchurch, Queenborough, Faversham, Maidstone, Ashfo",https://www.trustatrader.com/traders/kent-damp-cure-damp-proofing-swale,trustatrader
G Jones Damp Proofing Ltd,,Damp Proofing,"Sussex, Surrey, Horsham, Pulborough, Worthing, Petworth, Steyning, Henfield, Partridge Green, Bi",https://www.gjonesplasteranddamp.co.uk/,4.97,11,,07429 300483,"vetted; Verified; verified; Insurance
Verified",,"Sussex, Surrey, Horsham, Pulborough, Worthing, Petworth, Steyning, Henfield, Partridge Green, Bi",https://www.trustatrader.com/traders/g-jones-damp-proofing-ltd-arun,trustatrader
PM Independent Surveyors,,Damp Proofing,"Bedfordshire, Hertfordshire and all areas nationwide",http://pmsurveyor.com/,4.96,178,,07307 210529,vetted; Verified; verified,,"Bedfordshire, Hertfordshire and all areas nationwide",https://www.trustatrader.com/traders/pm-independent-surveyors-damp-proofing-bedford,trustatrader
Robinson’s Services,,Damp Proofing,South & South West London,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,South & South West London,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-lewisham,trustatrader
Home Building & Surveying Company,,Damp Proofing,London and all surrounding areas,https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,London and all surrounding areas,https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-nw3-and-nw8,trustatrader
NWL Building & Roofing Ltd,,Damp Proofing,North West London and surrounding,https://nwlrenovationsltd.co.uk/,4.98,53,,07360 495121,vetted; Verified; verified,,North West London and surrounding,https://www.trustatrader.com/traders/nwl-building-roofing-ltd-damp-proofing-nw3-and-nw8,trustatrader
Robinson’s Services,,Damp Proofing,South West and South London,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,South West and South London,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-sw18,trustatrader
NWL Building & Roofing Ltd,,Damp Proofing,North West London and surrounding,https://nwlrenovationsltd.co.uk/,4.98,53,,07360 495121,vetted; Verified; verified,,North West London and surrounding,https://www.trustatrader.com/traders/nwl-building-roofing-ltd-damp-proofing-n2-n6-and-n8,trustatrader
Robinson’s Services,,Damp Proofing,London and surrounding areas,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,London and surrounding areas,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-se6-and-se23,trustatrader
NWL Building & Roofing Ltd,,Damp Proofing,London and surrounding,https://nwlrenovationsltd.co.uk/,4.98,53,,07360 495121,vetted; Verified; verified,,London and surrounding,https://www.trustatrader.com/traders/nwl-building-roofing-ltd-damp-proofing-n3-nw4-and-nw11,trustatrader
Robinson’s Services,,Damp Proofing,West London & South West London,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,West London & South West London,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-city-of-westminster-kensington-chelsea,trustatrader
"PM Independent Surveyors, Bedford",,Damp Proofing,"Bedfordshire, Hertfordshire and all areas nationwide",http://pmsurveyor.com/,4.96,178,,07307 210529,vetted; Verified; verified,,"Bedfordshire, Hertfordshire and all areas nationwide",https://www.trustatrader.com/traders/pm-independent-surveyors-damp-surveyor-bedford,trustatrader
"NWL Building & Roofing Ltd, London",,Damp Proofing,"Kilburn, Maida Vale and all surrounding areas",https://nwlrenovationsltd.co.uk/,4.98,53,,07360 495121,vetted; Verified; verified,,"Kilburn, Maida Vale and all surrounding areas",https://www.trustatrader.com/traders/nwl-building-roofing-ltd-pointing-specialists-nw6,trustatrader
Robinson’s Services,,Damp Proofing,London,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,London,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-en1-en2-and-en6,trustatrader
Smart Property Care Ltd,,Damp Proofing,"South East Kent including: Canterbury, Faversham, Whitstable, Herne Bay, Margate, Ramsgate, Sand",https://www.damppropertysolutions.co.uk/,5.0,6,,07360 279741,vetted; Verified; verified,,"South East Kent including: Canterbury, Faversham, Whitstable, Herne Bay, Margate, Ramsgate, Sand",https://www.trustatrader.com/traders/smart-property-care-ltd-damp-proofing-canterbury-coastal,trustatrader
Specialist Damp Solutions Ltd,,Damp Proofing,Thanet & Canterbury,https://specialistdampsolutions.co.uk/,4.92,24,,07307 200875,vetted; Verified; verified,,Thanet & Canterbury,https://www.trustatrader.com/traders/specialist-damp-solutions-ltd-damp-proofing-margate,trustatrader
JRM Plastering,,Damp Proofing,Chelmsford and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Chelmsford and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-damp-proofing-saffron-walden-and-braintree-north,trustatrader
Roofcare London - Damp Proofing Division,,Damp Proofing,Kent and the surrounding areas,https://roofcarelondon.co.uk/,4.76,158,,07307 212590,vetted; Verified; verified,,Kent and the surrounding areas,https://www.trustatrader.com/traders/roofcare-london-damp-proofing-division-se18-and-se28,trustatrader
Home Building & Surveying Company,,Damp Proofing,Royal Tunbridge Wells and all surrounding areas,https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,Royal Tunbridge Wells and all surrounding areas,https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-royal-tunbridge-wells,trustatrader
Dampworks Ltd,,Damp Proofing,South East London and Kent,http://www.dampworks.com/,4.9,43,,07307 206099,"vetted; Verified; verified; Insurance
Verified",,South East London and Kent,https://www.trustatrader.com/traders/dampworks-ltd-damp-proofing-royal-tunbridge-wells,trustatrader
CM Home Solutions Ltd,,Damp Proofing,Colchester and surrounding areas,https://www.cmhomesolutions.co.uk/contact-us/,4.62,12,,07307 211079,"vetted; Verified; verified; Insurance
Verified",,Colchester and surrounding areas,https://www.trustatrader.com/traders/cm-home-solutions-ltd-damp-proofing-colchester-central,trustatrader
DPC Construction,,Damp Proofing,"Portsmouth, Southsea and surrounding areas up to 30 miles including Waterlooville, Havant, South",https://dpcconstruction.co.uk/,4.95,147,,07307 202175,vetted; Verified; verified,,"Portsmouth, Southsea and surrounding areas up to 30 miles including Waterlooville, Havant, South",https://www.trustatrader.com/traders/dpc-construction-damp-proofing-portsmouth-north,trustatrader
Robinson’s Services,,Damp Proofing,Reading and the surrounding areas,https://robinsonsservices.co.uk/,4.96,117,,07448 674 535,vetted; Verified; verified,,Reading and the surrounding areas,https://www.trustatrader.com/traders/robinsons-services-damp-proofing-reading-central,trustatrader
Home Building & Surveying Company,,Damp Proofing,"Berkshire, London, Bournemouth, Birmingham, Manchester",https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,"Berkshire, London, Bournemouth, Birmingham, Manchester",https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-newbury-and-reading-west,trustatrader
Rightway Preservations Damp Proofing and Timber Treatments,,Damp Proofing,"Newbury, Berkshire, Wiltshire, Hampshire and Bristol",https://www.trustagarage.com/,4.98,9,,07307 259815,vetted; Verified; verified,,"Newbury, Berkshire, Wiltshire, Hampshire and Bristol",https://www.trustatrader.com/traders/rightway-preservations-damp-proofing-and-timber-treatments-newbury-and-reading-west,trustatrader
Home Building & Surveying Company,,Damp Proofing,,,,,,,,,,https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-oxford-east,trustatrader
Resinworkz,,Damp Proofing,West Midlands and surrounding areas,https://www.resinworkz.com/,4.95,28,,07307 252942,vetted; Verified; verified,,West Midlands and surrounding areas,https://www.trustatrader.com/traders/resinworkz-damp-proofing-warwick,trustatrader
"Home Building & Surveying Company, Oxford",,Damp Proofing,Oxford and all surrounding areas,https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,Oxford and all surrounding areas,https://www.trustatrader.com/traders/home-building-surveying-company-damp-surveyor-oxford-east,trustatrader
Procure Damp Proofing Group,,Damp Proofing,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://procuregroup.uk/,5.0,24,,07360 498537,"vetted; Verified; verified; Insurance
Verified",,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/procure-damp-proofing-group-wellingborough-and-rushden,trustatrader
Canning Property Services,,Damp Proofing,Southampton,https://www.trustagarage.com/,5.0,9,,07367 184296,"vetted; Verified; verified; Insurance
Verified",,Southampton,https://www.trustatrader.com/traders/canning-property-services-damp-proofing-southampton-central-1,trustatrader
"DPC Construction, Portsmouth",,Damp Proofing,"Portsmouth, Southsea and surrounding areas up to 30 miles including Waterlooville, Havant, South",https://dpcconstruction.co.uk/,4.95,147,,07307 202175,vetted; Verified; verified,,"Portsmouth, Southsea and surrounding areas up to 30 miles including Waterlooville, Havant, South",https://www.trustatrader.com/traders/dpc-construction-builders-portsmouth-north,trustatrader
JRM Plastering,,Damp Proofing,Chelmsford and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Chelmsford and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-damp-proofing-maldon-chelmsford,trustatrader
Home Building & Surveying Company,,Damp Proofing,Bristol and all surrounding areas,https://www.homebuildingandsurveyingcompany.co.uk/,4.97,131,,07360 273136,"vetted; Verified; verified; Insurance
Verified",,Bristol and all surrounding areas,https://www.trustatrader.com/traders/home-building-surveying-company-damp-proofing-bristol-city-and-clifton,trustatrader
Mouldex Ltd,,Damp Proofing,South West,https://www.mouldexltd.com/?v=79cba1185463,4.95,22,,07307 281124,"vetted; Verified; verified; Insurance
Verified",,South West,https://www.trustatrader.com/traders/mouldex-ltd-damp-proofing-bristol-south,trustatrader
Airpure Solutions Ltd,,Damp Proofing,"Wales, Southwest England, Gloucestershire, Cheltenham and Worcestershire",https://airpuresolutionsltd.com/,4.99,39,,07360 498400,vetted; Verified; verified,,"Wales, Southwest England, Gloucestershire, Cheltenham and Worcestershire",https://www.trustatrader.com/traders/airpure-solutions-ltd-damp-proofing-newport-north,trustatrader
