company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
"UK Fencing, Barnet",,Fencer,"all Herts, Essex, Beds, Bucks and surrounding areas",https://ukfencingcompany.co.uk/,4.93,316,15,07427 807334,vetted; Verified; verified,,"all Herts, Essex, Beds, Bucks and surrounding areas",https://www.trustatrader.com/traders/uk-fencing-fencing---commercial-en4-en5-and-n20,trustatrader
"Fence Installers, Biggleswade",,Fencer,"Bedfordshire, Hertfordshire, Cambridgeshire & Milton Keynes",https://www.fenceinstallers.co.uk/,4.99,27,,07307 212465,"vetted; Verified; verified; Insurance
Verified",,"Bedfordshire, Hertfordshire, Cambridgeshire & Milton Keynes",https://www.trustatrader.com/traders/fence-installers-fencing-biggleswade-and-sandy,trustatrader
The Shed,,Fencer,"Harrow, Ealing, Pinner, Northwood, Ruislip, Hillingdon, Uxbridge, Barnet and more",https://www.theshed.london/,5.0,41,,07307 240590,"vetted; Verified; verified; Insurance
Verified",,"Harrow, Ealing, Pinner, Northwood, Ruislip, Hillingdon, Uxbridge, Barnet and more",https://www.trustatrader.com/traders/the-shed-fencing-ha2-and-ha4,trustatrader
UK Fencing,,Fencer,"all Herts, Essex, Beds, Bucks and surrounding areas",https://ukfencingcompany.co.uk/,4.93,316,15,07427 807334,vetted; Verified; verified,,"all Herts, Essex, Beds, Bucks and surrounding areas",https://www.trustatrader.com/traders/uk-fencing-en4-en5-and-n20,trustatrader
BT & Sons Landscaping Ltd,,Fencer,South London,http://www.btandsonslandscaping.com/,4.96,27,,07360 276989,vetted; Verified; verified,,South London,https://www.trustatrader.com/traders/bt-sons-landscaping-ltd-fencing-crawley-west-and-horley,trustatrader
Garden Fencing London Ltd,,Fencer,South East England,http://www.gardenfencinglondon.com/,4.9,29,,07360 269894,vetted; Verified; verified,,South East England,https://www.trustatrader.com/traders/garden-fencing-london-ltd-greenwich,trustatrader
Neat & Tidy Landscapes Limited,,Fencer,"Cheam, Sutton",https://www.trustagarage.com/,4.9,55,,07308 506715,vetted; Verified; verified,,"Cheam, Sutton",https://www.trustatrader.com/traders/neat-tidy-landscapes-limited-fencing-sm1-sm2-sm3,trustatrader
MD Garden Specialists Ltd,,Fencer,South London and surrounding areas,https://www.trustagarage.com/,4.99,19,,07307 260326,vetted; Verified; verified,,South London and surrounding areas,https://www.trustatrader.com/traders/md-garden-specialists-ltd-fencing-sidcup-and-foots-cray,trustatrader
UK Fencing Ltd,,Fencer,"Romford, Dagenham, Ilford, Barking & Hornchurch",https://www.ukfl.uk/,5.0,7,,07307 212013,vetted; Verified; verified,,"Romford, Dagenham, Ilford, Barking & Hornchurch",https://www.trustatrader.com/traders/uk-fencing-ltd-rm6-and-rm8,trustatrader
DGL,,Fencer,all surrounding areas,https://www.trustagarage.com/,4.96,33,,07307 201454,"vetted; Verified; verified; Insurance
Verified",,all surrounding areas,https://www.trustatrader.com/traders/dgl-fencing-elmbridge-weybridge,trustatrader
Back To The Bases Ltd,,Fencer,"South East including London, Essex, Kent, Surrey and Hertfordshire",https://backtobases.co.uk/,4.98,113,,07307 295114,vetted; Verified; verified,,"South East including London, Essex, Kent, Surrey and Hertfordshire",https://www.trustatrader.com/traders/back-to-the-bases-ltd-fencing-ig6-ig7-and-ig10,trustatrader
First Choice Fencing & Sheds,,Fencer,"East London, Waltham Forest, Ilford, Romford, Brentwood and Chelmsford",http://www.firstchoicefencing.com/,4.93,77,,07360 267579,"vetted; Verified; verified; Insurance
Verified",,"East London, Waltham Forest, Ilford, Romford, Brentwood and Chelmsford",https://www.trustatrader.com/traders/first-choice-fencing-sheds-havering,trustatrader
LKB Fencing,,Fencer,Hertfordshire and the surrounding areas within 50 miles,http://www.lkfencingandmaintenance.co.uk/,4.98,73,,07307 212591,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire and the surrounding areas within 50 miles,https://www.trustatrader.com/traders/lkb-fencing-borehamwood-and-abbots-langley,trustatrader
Stapleton Landscapes & Fencing,,Fencer,South East Kent and London areas,https://youtu.be/E6JGaPpCSSU?feature=shared,4.97,62,,07307 212098,vetted; insurance verified; verified; Verified,,South East Kent and London areas,https://www.trustatrader.com/traders/stapleton-landscapes-fencing-bromley,trustatrader
JJ Landscapes,,Fencer,"Essex, Hertfordshire, london",http://www.jj-landscaping.co.uk/,5.0,40,,07360 495932,"vetted; Verified; verified; Insurance
Verified",,"Essex, Hertfordshire, london",https://www.trustatrader.com/traders/jj-landscapes-fencing-en3-and-en9,trustatrader
Mid Kent Landscapes,,Fencer,"Kent, Essex and London",https://www.trustagarage.com/,4.97,93,,07307 288204,vetted; Verified; verified,,"Kent, Essex and London",https://www.trustatrader.com/traders/mid-kent-landscapes-fencing-bromley,trustatrader
AJW Property Maintenance,,Fencer,all of Surrey,https://www.trustagarage.com/,4.93,5,,07366 250086,vetted; Verified; verified,,all of Surrey,https://www.trustatrader.com/traders/ajw-property-maintenance-fencing-ashford,trustatrader
"CB Bespoke Decking, Fencing & Carpentry",,Fencer,"all TN, BR, RH and CR postcodes",https://www.trustagarage.com/,4.93,69,,07307 268236,vetted; Verified; verified,,"all TN, BR, RH and CR postcodes",https://www.trustatrader.com/traders/cb-bespoke-decking-fencing-carpentry-bromley,trustatrader
Williams Creative Gardens & Fencing,,Fencer,"Romford, Hornchurch, Upminster, Dagenham, Collier Row, Chadwell Heath and surrounding areas",https://www.trustagarage.com/,4.95,91,15,07307 205491,"vetted; Verified; verified; Insurance
Verified",,"Romford, Hornchurch, Upminster, Dagenham, Collier Row, Chadwell Heath and surrounding areas",https://www.trustatrader.com/traders/williams-creative-gardens-fencing-havering,trustatrader
Abfab Landscapes,,Fencer,"London, Kent and surrounding areas",https://abfablandscapes.com/,4.97,175,,07307 209046,"vetted; Verified; verified; Insurance
Verified",,"London, Kent and surrounding areas",https://www.trustatrader.com/traders/abfab-landscapes-fencing-bromley,trustatrader
John King Landscaping,,Fencer,Hertfordshire,https://www.trustagarage.com/,4.88,236,,07307 205920,vetted; Verified; verified,,Hertfordshire,https://www.trustatrader.com/traders/john-king-landscaping-fencing-three-rivers-dacorum,trustatrader
New Day Fencing,,Fencer,"Havering, Orset, Hornchurch, Upminster, Romford, Dagenham, Grays and all surrounding areas",https://www.trustagarage.com/,4.96,82,,07307 202518,vetted; Verified; verified,,"Havering, Orset, Hornchurch, Upminster, Romford, Dagenham, Grays and all surrounding areas",https://www.trustatrader.com/traders/new-day-fencing-havering,trustatrader
Caterham Fencing,,Fencer,"Caterham, Whyteleafe, Kenley, Purley, Warlingham, Chaldon, Coulsdon, Oxted, Merstham, Hurst Gree",http://www.caterhamfencing.co.uk/,4.98,8,,07476 984737,"vetted; Verified; verified; Insurance
Verified",,"Caterham, Whyteleafe, Kenley, Purley, Warlingham, Chaldon, Coulsdon, Oxted, Merstham, Hurst Gree",https://www.trustatrader.com/traders/caterham-fencing-caterham-coulsdon-and-tadworth,trustatrader
Cally Gardens,,Fencer,Hertfordshire,https://www.callygardens.uk/,4.99,25,,07307 203286,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire,https://www.trustatrader.com/traders/cally-gardens-fencing---commercial-welwyn-garden-city,trustatrader
Goodwood Fencing & Co Ltd,,Fencer,"Surrey, London, West Sussex and surrounding areas",https://www.goodwoodfencingltd.co.uk/,4.97,6,,07454 878842,vetted; Verified; verified,,"Surrey, London, West Sussex and surrounding areas",https://www.trustatrader.com/traders/goodwood-fencing-co-ltd-elmbridge,trustatrader
Acworth Fencing,,Fencer,Herts and the surrounding areas,https://www.trustagarage.com/,4.88,95,,07360 498427,vetted; Verified; verified,,Herts and the surrounding areas,https://www.trustatrader.com/traders/acworth-fencing-welwyn-hatfield-hertsmere,trustatrader
Sinclair Fencing,,Fencer,all South East London and Kent areas,http://www.sinclairfencing.co.uk/,4.93,260,,07307 211889,vetted; Verified; verified,,all South East London and Kent areas,https://www.trustatrader.com/traders/sinclair-fencing-dartford,trustatrader
L & A Fencing and Gardening Services,,Fencer,"Berkshire, Buckinghamshire, Surrey and all surrounding areas",https://www.trustagarage.com/,4.95,50,,07307 248830,vetted; Verified; verified,,"Berkshire, Buckinghamshire, Surrey and all surrounding areas",https://www.trustatrader.com/traders/l-a-fencing-and-gardening-services-maidenhead-windsor,trustatrader
Windsor Fencing and Landscaping,,Fencer,Slough and surrounding areas,https://www.trustagarage.com/,5.0,10,,07782 815836,vetted; Verified; verified,,Slough and surrounding areas,https://www.trustatrader.com/traders/windsor-fencing-and-landscaping-sl0-sl3-and-sl9,trustatrader
1st Class Fencing and Landscapes,,Fencer,Sevenoaks and all surrounding areas,https://www.trustagarage.com/,4.93,52,,07455 704933,vetted; Verified; verified,,Sevenoaks and all surrounding areas,https://www.trustatrader.com/traders/1st-class-fencing-and-landscapes-sevenoaks,trustatrader
Isaward Fencing,,Fencer,Hertfordshire,http://www.isawardfencing.com/,5.0,20,,07307 259085,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire,https://www.trustatrader.com/traders/isaward-fencing-welwyn-garden-city,trustatrader
Christopher Jordan Landscapes,,Fencer,"Herts, Home Counties & London areas",http://cjordanlandscapinganddriveways.com/,4.93,46,,07307 274716,"vetted; Verified; verified; Insurance
Verified",,"Herts, Home Counties & London areas",https://www.trustatrader.com/traders/christopher-jordan-landscapes-fencing---commercial-welwyn-garden-city,trustatrader
Acadamy Contractors,,Fencer,Essex and all surrounding areas,http://www.acadamycontractors.co.uk/,4.91,113,,07360 278399,vetted; Verified; verified,,Essex and all surrounding areas,https://www.trustatrader.com/traders/acadamy-contractors-fencing-uttlesford-harlow,trustatrader
Total Landscapes & Groundworks Ltd,,Fencer,all Essex areas,https://www.totallandscapesessex.co.uk/,4.99,78,,07360 495452,"vetted; Verified; verified; Insurance
Verified",,all Essex areas,https://www.trustatrader.com/traders/total-landscapes-groundworks-ltd-fencing-brentwood-epping-forest,trustatrader
MS Skinner Fencing Patios & Driveways,,Fencer,Essex,https://msskinnerfencing.co.uk/,4.99,32,40,07426 903754,"vetted; Verified; verified; Insurance
Verified",,Essex,https://www.trustatrader.com/traders/ms-skinner-fencing-patios-driveways-brentwood-and-ingatestone,trustatrader
DT Fencing and Decking,,Fencer,Kent,https://www.trustagarage.com/,4.98,7,,07307 210521,vetted; Verified; verified,,Kent,https://www.trustatrader.com/traders/dt-fencing-and-decking-west-malling-and-gravesham,trustatrader
BD Fencing & Garden Services,,Fencer,"Dorking, Reigate, Bookham, Capel, Ockley, Horsham, Rusper and surrounding areas",https://www.trustagarage.com/,4.95,36,,07307 205906,vetted; Verified; verified,,"Dorking, Reigate, Bookham, Capel, Ockley, Horsham, Rusper and surrounding areas",https://www.trustatrader.com/traders/bd-fencing-garden-services-mole-valley-and-horsham-north,trustatrader
MakesFence,,Fencer,Surrey,http://makesfence@gmail.com/,5.0,6,,07360 270826,vetted; Verified; verified,,Surrey,https://www.trustatrader.com/traders/makesfence-fencing-guildford,trustatrader
EF Contractors Ltd,,Fencer,Essex and the surrounding areas,https://www.trustagarage.com/,5.0,8,,07445 694751,vetted; Verified; verified,,Essex and the surrounding areas,https://www.trustatrader.com/traders/ef-contractors-ltd-fencing-billericay-central-and-basildon-central,trustatrader
Stevenage Fencing Services,,Fencer,Hertfordshire,https://www.trustagarage.com/,4.91,256,60,07307 255936,vetted; Verified; verified,,Hertfordshire,https://www.trustatrader.com/traders/stevenage-fencing-services-stevenage,trustatrader
S & B Fencing Ltd,,Fencer,"Berkshire, Hampshire, Surrey and surrounding areas",https://www.sandbfencing.co.uk/,4.98,41,,07308 501171,"vetted; Verified; verified; Insurance
Verified",,"Berkshire, Hampshire, Surrey and surrounding areas",https://www.trustatrader.com/traders/s-b-fencing-ltd-bracknell-,trustatrader
All Weather Fencing (Essex),,Fencer,Throughout Essex,http://www.allweatherfencing.com/,4.91,76,16,07307 207902,vetted; Verified; verified,,Throughout Essex,https://www.trustatrader.com/traders/all-weather-fencing-essex-rochford-castle-point,trustatrader
MW Fencing,,Fencer,Aylesford and all surrounding areas within 50 miles,https://www.trustagarage.com/,4.93,60,,07360 496577,vetted; Verified; verified,,Aylesford and all surrounding areas within 50 miles,https://www.trustatrader.com/traders/mw-fencing-maidstone,trustatrader
Weald Fencing,,Fencer,Tunbridge Wells and surrounding areas within Kent and Sussex,https://wealdfencing.co.uk/,5.0,8,,07360 275308,vetted; Verified; verified,,Tunbridge Wells and surrounding areas within Kent and Sussex,https://www.trustatrader.com/traders/weald-fencing-royal-tunbridge-wells,trustatrader
DM Eastwood Landscaping Services,,Fencer,"Basildon, Billericay, Brentwood, Hutton and Chelmsford",http://www.dmeastwoodlandscapes.com/,4.97,58,,07360 272181,"vetted; Verified; verified; Insurance
Verified",,"Basildon, Billericay, Brentwood, Hutton and Chelmsford",https://www.trustatrader.com/traders/dm-eastwood-landscaping-services-fencing-maldon-south,trustatrader
CP Fencing and Landscapes,,Fencer,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustagarage.com/,5.0,8,,07307 204768,"vetted; Verified; verified; Insurance
Verified",,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/cp-fencing-and-landscapes-aldershot-and-farnham,trustatrader
Brookelands Garden Services,,Fencer,All of Essex and surrounding areas,https://www.trustagarage.com/,4.81,321,,07360 272678,vetted; Verified; verified,,All of Essex and surrounding areas,https://www.trustatrader.com/traders/brookelands-garden-services-fencing-castel-point-rochford,trustatrader
Fencing in Chelmsford Ltd,,Fencer,Essex,https://www.trustagarage.com/,5.0,5,,07307 224894,vetted; Verified; verified,,Essex,https://www.trustatrader.com/traders/fencing-in-chelmsford-ltd-chelmsford-north,trustatrader
CC Landscapes,,Fencer,"Chelmsford, Basildon, Brentwood, Billercay, Braintree, Witham, Maldon and all surrounding areas",https://www.cclandscapes.biz/,4.99,32,,07760 207 500,"vetted; Verified; verified; Insurance
Verified",,"Chelmsford, Basildon, Brentwood, Billercay, Braintree, Witham, Maldon and all surrounding areas",https://www.trustatrader.com/traders/cc-landscapes-fencing-chelmsford-north,trustatrader
J Hedges Developments,,Fencer,North Hertfordshire and all surrounding areas,https://www.jhedgesdevelopments.co.uk/,4.92,119,,07307 209259,vetted; Verified; verified,,North Hertfordshire and all surrounding areas,https://www.trustatrader.com/traders/j-hedges-developments-fencing-hitchin-and-letchworth,trustatrader
AB Fencing & Landscaping,,Fencer,"Sussex, Kent and Surrey",https://www.trustagarage.com/,4.84,17,,07360 277358,vetted; Verified; verified,,"Sussex, Kent and Surrey",https://www.trustatrader.com/traders/ab-fencing-landscaping-wealden,trustatrader
SOS Gardens Services,,Fencer,"Sittingbourne, Gillingham, Canterbury, Ashford, Rainham, Chatham, Rochester, Maidstone, Isle of",http://www.sosgardensservices.co.uk/,4.92,28,,07307 278010,"vetted; Verified; verified; insurance
Verified",,"Sittingbourne, Gillingham, Canterbury, Ashford, Rainham, Chatham, Rochester, Maidstone, Isle of",https://www.trustatrader.com/traders/sos-gardens-services-fencing-swale,trustatrader
CS52,,Fencer,All of Kent and East Sussex,http://www.cs52fencingandgroundworks.co.uk/,4.98,8,,07360 277876,vetted; Verified; verified,,All of Kent and East Sussex,https://www.trustatrader.com/traders/cs52-fencing-maidstone-south,trustatrader
IP Fencing,,Fencer,Beds,https://www.trustagarage.com/,4.92,35,24,07307 273145,"vetted; Verified; verified; Insurance
Verified",,Beds,https://www.trustatrader.com/traders/ip-fencing-mid-bedfordshire-south-bedfordshire,trustatrader
DS Fencing & Gardens,,Fencer,Buckinghamshire,https://www.trustagarage.com/,5.0,20,,07476 980526,vetted; Verified; verified,,Buckinghamshire,https://www.trustatrader.com/traders/ds-fencing-gardens-aylesbury-and-thame,trustatrader
RPA Fencing & Gate Specialist Ltd,,Fencer,"Hawkwell, Hockley (& surrounding areas), Rochford, Southend-On-Sea, Westcliff, Chalkwell, Leigh-",http://www.rpafencing.co.uk/,4.98,56,,07307 205826,vetted; Verified; verified,,"Hawkwell, Hockley (& surrounding areas), Rochford, Southend-On-Sea, Westcliff, Chalkwell, Leigh-",https://www.trustatrader.com/traders/rpa-fencing-gate-specialist-ltd-rochford-castle-point,trustatrader
Dycol Ltd,,Fencer,Bedfordshire,http://www.dycol.co.uk/,4.76,172,54,07360 277738,vetted; Verified; verified,,Bedfordshire,https://www.trustatrader.com/traders/dycol-ltd-fencing-mid-bedfordshire-south-bedfordshire,trustatrader
Morton Fencing Solutions,,Fencer,"Maldon, Colchester, Chelmsford and surrounding areas",https://dg-gardenworld.co.uk/,4.85,144,,07307 213110,vetted; Verified; verified,,"Maldon, Colchester, Chelmsford and surrounding areas",https://www.trustatrader.com/traders/dg-garden-world-fencing-havering,trustatrader
S&H Tree and Garden Services,,Fencer,"Luton, Bedfordshire, Hertfordshire, Cambridgeshire",https://www.trustagarage.com/,4.98,528,20,07885 046 238,vetted; Verified; verified,,"Luton, Bedfordshire, Hertfordshire, Cambridgeshire",https://www.trustatrader.com/traders/s-h-tree-and-garden-services-fencing-biggleswade-and-sandy,trustatrader
RS Fencing,,Fencer,"Bedfordshire, Hertfordshire and Cambridgeshire",http://www.rsfencingservices.co.uk/,4.92,220,,07307 204538,"vetted; Verified; verified; Insurance
Verified",,"Bedfordshire, Hertfordshire and Cambridgeshire",https://www.trustatrader.com/traders/rs-fencing-biggleswade-and-sandy,trustatrader
Fence-Scapes,,Fencer,"Abington, Cambridge, North London and all surrounding areas",https://fence-scapes.co.uk/,4.95,35,,07307 263623,vetted; Verified; verified,,"Abington, Cambridge, North London and all surrounding areas",https://www.trustatrader.com/traders/fence-scapes-fencing-cambridge-south,trustatrader
Steve Lawrence & Sons,,Fencer,Oxfordshire,https://www.trustagarage.com/,4.93,24,,07307 201448,vetted; Verified; verified,,Oxfordshire,https://www.trustatrader.com/traders/steve-lawrence-sons-fencing-oxford-east,trustatrader
Back To The Bases Ltd,,Fencer,"South East including London, Essex, Kent, Surrey and Hertfordshire",https://backtobases.co.uk/,4.98,113,,07307 295114,vetted; Verified; verified,,"South East including London, Essex, Kent, Surrey and Hertfordshire",https://www.trustatrader.com/traders/back-to-the-bases-ltd-fencing-elmbridge,trustatrader
Surrey Fencing Specialists,,Fencer,"Walton, Esher, Weybridge, Hersham, Hampton, Twickenham, Kingston",https://www.trustagarage.com/,5.0,5,,07462 499439,vetted; Verified; verified,,"Walton, Esher, Weybridge, Hersham, Hampton, Twickenham, Kingston",https://www.trustatrader.com/traders/surrey-fencing-specialists-elmbridge,trustatrader
Greens Gardening & Landscape Property Maintenance,,Fencer,London and surrounding areas,https://www.greensgarden.co.uk/,4.88,240,,07307 209113,vetted; Verified; verified,,London and surrounding areas,https://www.trustatrader.com/traders/greens-gardening-landscape-property-maintenance-fencing-dulwich-and-crystal-palace,trustatrader
"All Tree & Garden Care Ltd, Tooting",,Fencer,South West London and all surrounding areas,http://www.alltreeandgardencare.co.uk/,4.96,80,,07360 276547,vetted; Verified; verified,,South West London and all surrounding areas,https://www.trustatrader.com/traders/all-tree-garden-care-ltd-landscape-gardeners-wandsworth,trustatrader
C&M Services Fencing and Landscaping,,Fencer,Orpington,http://www.cmservices-fencingandlandscaping.co.uk/,4.91,105,,07360 494008,vetted; Verified; verified,,Orpington,https://www.trustatrader.com/traders/c-m-services-fencing-bromley,trustatrader
CJK Fencing & Groundworks,,Fencer,West Yorkshire,http://www.cjkfencing.co.uk/,5.0,44,,07307 222891,vetted; Verified; verified,,West Yorkshire,https://www.trustatrader.com/traders/cjk-fencing-groundworks-leeds-south,trustatrader
Yorkshire Smart Fencing & Paving,,Fencer,"Leeds, Wakefield, Barnsley, Sheffield, York",https://www.yorkshire-smart-fencing-paving.co.uk/,4.94,9,,07360 270561,vetted; Verified; verified,,"Leeds, Wakefield, Barnsley, Sheffield, York",https://www.trustatrader.com/traders/yorkshire-smart-fencing-paving-leeds-west,trustatrader
Lightfoot Fencing,,Fencer,Leeds and surrounding areas,https://www.trustagarage.com/,5.0,5,,07401 094140,vetted; Verified; verified,,Leeds and surrounding areas,https://www.trustatrader.com/traders/lightfoot-fencing-leeds-east,trustatrader
Riks Garden Fencing And Landscaping Ltd,,Fencer,all surrounding areas,https://riksfencingandlandscaping.co.uk/,5.0,8,,07886 079305,vetted; Verified; verified,,all surrounding areas,https://www.trustatrader.com/traders/riks-garden-fencing-and-landscaping-ltd-stockport-east,trustatrader
Bridgepoint Developments Ltd,,Fencer,Manchester,https://www.trustagarage.com/,4.92,11,,07360 274834,vetted; Verified; verified,,Manchester,https://www.trustatrader.com/traders/bridgepoint-developments-ltd-fencing-droylsden,trustatrader
Altrincham Fencing Ltd,,Fencer,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://fencingaltrincham.com/,4.98,14,,07307 275536,vetted; Verified; verified,,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/altrincham-fencing-ltd-stockport-west,trustatrader
King Fencing,,Fencer,"South Manchester, Stockport, Altrincham, Timperley, Bowden, Hale, Handforth, Wilmslow, Alderley",https://www.trustagarage.com/,4.99,58,,07307 231181,vetted; Verified; verified,,"South Manchester, Stockport, Altrincham, Timperley, Bowden, Hale, Handforth, Wilmslow, Alderley",https://www.trustatrader.com/traders/king-fencing-manchester---brooklands-baguley-northenden-bosbury-manchester-crossacres-woodhouse-park,trustatrader
Pyramid Fencing & Landscaping,,Fencer,North West and the surrounding areas,https://www.trustagarage.com/,4.98,122,,07307 260791,"vetted; Verified; verified; Insurance
Verified",,North West and the surrounding areas,https://www.trustatrader.com/traders/pyramid-fencing-landscaping-salford,trustatrader
Landscape Derbyshire,,Fencer,"Derbyshire, Derby, Ashbourne, Buxton, Matlock, Allestree, Belper, Wirksworth",https://www.landscapederbyshire.co.uk/,4.96,19,,07360 497033,"vetted; Verified; verified; Insurance
Verified",,"Derbyshire, Derby, Ashbourne, Buxton, Matlock, Allestree, Belper, Wirksworth",https://www.trustatrader.com/traders/landscape-derbyshire-fencing-derby-south-east,trustatrader
Ainsley Fencing and Landscaping Ltd,,Fencer,all surrounding areas,http://www.ainsleyfencing.co.uk/,4.95,171,,07360 270378,"vetted; Verified; verified; Insurance
Verified",,all surrounding areas,https://www.trustatrader.com/traders/ainsley-fencing-and-landscaping-ltd-lenton,trustatrader
Carefreefencing.com,,Fencer,"Nottinghamshire, Lincolnshire, East Derbyshire, West Derbyshire and surrounding areas",https://carefreefencing.com/,4.97,28,,07307 211008,vetted; Verified; verified,,"Nottinghamshire, Lincolnshire, East Derbyshire, West Derbyshire and surrounding areas",https://www.trustatrader.com/traders/carefreefencing-com-west-bridgeford,trustatrader
KAB Best Fencing & Driveways Ltd,,Fencer,Nottingham,https://www.kabbestfencing.co.uk/,4.98,7,,07360 275567,"vetted; Verified; verified; Insurance
Verified",,Nottingham,https://www.trustatrader.com/traders/kab-best-fencing-driveways-ltd-nottingham-south-west,trustatrader
Fencing The Way NW Ltd,,Fencer,the North West,http://www.fencingtheway.com/,5.0,11,,07360 278392,"vetted; Verified; verified; Insurance
Verified",,the North West,https://www.trustatrader.com/traders/fencing-the-way-nw-ltd-chorley-west-and-horwich,trustatrader
Forest Green Fencing,,Fencer,Lancashire and surrounding areas,https://www.trustagarage.com/,4.96,28,,07307 250821,"vetted; Verified; verified; Insurance
Verified",,Lancashire and surrounding areas,https://www.trustatrader.com/traders/forest-green-fencing-chorley,trustatrader
CLB Fencing And Landscaping,,Fencer,West Midlands,https://www.trustagarage.com/,4.83,7,,07446 987862,"vetted; Verified; verified; Insurance
Verified",,West Midlands,https://www.trustatrader.com/traders/clb-fencing-and-landscaping-northfield-and-longbridge,trustatrader
Lightwood Fencing,,Fencer,Birmingham and the surrounding areas,https://www.trustagarage.com/,4.95,11,,07727 641297,"vetted; Verified; verified; Insurance
Verified",,Birmingham and the surrounding areas,https://www.trustatrader.com/traders/lightwood-fencing-bromsgrove,trustatrader
Black Country Fencing,,Fencer,Kingswinford and all West Midlands areas,http://www.blackcountryfencing/,4.93,28,,07307 277695,vetted; Verified; verified,,Kingswinford and all West Midlands areas,https://www.trustatrader.com/traders/black-country-sheds-fencing-dudley---norton-pedmore-lyle-quarry-bank-wollaston,trustatrader
County Groundforce Ltd,,Fencer,"Bilston, Wolverhampton, Cannock, Birmingham, Sutton Coldfield and all surrounding areas",http://www.countygroundforce.co.uk/,4.87,52,20,07307 205839,vetted; Verified; verified,,"Bilston, Wolverhampton, Cannock, Birmingham, Sutton Coldfield and all surrounding areas",https://www.trustatrader.com/traders/county-groundforce-ltd-fencing-wolverhampton---spring-valebilstonettingshallwednesfield,trustatrader
