company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
JAR Construction Carpentry and Joinery Ltd,,Carpenter Joiner,London and all surrounding areas,https://www.trustagarage.com/,4.83,93,20,07307 235764,vetted; Verified; verified,,London and all surrounding areas,https://www.trustatrader.com/traders/jar-construction-carpentry-and-joinery-ltd-carpenters-joiners-hounslow,trustatrader
Absolute Carpentry UK,,Carpenter Joiner,"London incorporating Bromley, Dartford, Bexleyheath and surrounding areas",https://www.trustagarage.com/,5.0,132,,07360 280171,vetted; Verified; verified,,"London incorporating Bromley, Dartford, Bexleyheath and surrounding areas",https://www.trustatrader.com/traders/absolute-carpentry-uk-carpenters-joiners-da16-and-se9-,trustatrader
Abbas Services,,Carpenter Joiner,"Chipstead, Coulsdon, Banstead, Sutton, Wimbledon, Hammersmith, Fulham, Battersea, Chelsea, Mayfa",http://www.abbasservices.co.uk/,4.96,52,,07307 202605,vetted; Verified; verified,,"Chipstead, Coulsdon, Banstead, Sutton, Wimbledon, Hammersmith, Fulham, Battersea, Chelsea, Mayfa",https://www.trustatrader.com/traders/abbas-services-carpenters-joiners-city-of-westminister-and-pimlico,trustatrader
Add Detail Ltd,,Carpenter Joiner,North West London,https://www.houzz.co.uk/pro/add-detail/__public,4.99,46,,07308 501524,vetted; Verified; verified,,North West London,https://www.trustatrader.com/traders/add-detail-ltd-carpenters-joiners-camden,trustatrader
Handy's Property Services,,Carpenter Joiner,"Kent, South East and West London",http://www.handys-property-services.co.uk/,4.93,333,,07307 246374,"vetted; Verified; verified; Insurance
Verified",,"Kent, South East and West London",https://www.trustatrader.com/traders/handys-property-services-carpenters-joiners-dulwich-and-crystal-palace,trustatrader
Hudson Builders & Carpenters,,Carpenter Joiner,North London,http://www.hudsonrefurbishments.co.uk/,4.9,54,28,07360 495227,vetted; Verified; verified,,North London,https://www.trustatrader.com/traders/hudson-builders-carpenters-carpenters-and-joiners-islington,trustatrader
DWC Carpentry,,Carpenter Joiner,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,http://www.dwccarpentry.com/,4.97,22,25,07307 242081,vetted; Verified; verified,,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/dwc-carpentry-carpenters-joiners-n16-and-n5,trustatrader
S Bird Carpentry & Joinery,,Carpenter Joiner,BR3 and all London areas,http://www.sbirdcarpentryandjoinery.co.uk/,4.96,45,,07307 246120,"vetted; Verified; verified; Insurance
Verified",,BR3 and all London areas,https://www.trustatrader.com/traders/s-bird-carpentry-joinery-carpenters-joiners-br3-se20-and-se26,trustatrader
JJ Carpentry & Maintenance Ltd,,Carpenter Joiner,Bromley and South East London,https://www.jjcarpentryandmaintenance.co.uk/,4.88,11,22,07427 855347,"vetted; Verified; verified; Insurance
Verified",,Bromley and South East London,https://www.trustatrader.com/traders/jj-carpentry-maintenance-ltd-carpenters-joiners-bromley,trustatrader
EDJC Construction Ltd,,Carpenter Joiner,Bromley,https://edjcconstructionltd.co.uk/,5.0,35,,07307 237339,"vetted; Verified; verified; Insurance
Verified",,Bromley,https://www.trustatrader.com/traders/edjc-construction-ltd-carpenters-joiners-bromley,trustatrader
GP Distant Carpentry & Joinery Services - 24 HR EMERGENCIES,,Carpenter Joiner,"London Borough of Brent, Central, North & North West London, Watford and all surrounding areas",https://www.trustagarage.com/,4.88,31,,07308 502024,"vetted; Verified; verified; Insurance
Verified",,"London Borough of Brent, Central, North & North West London, Watford and all surrounding areas",https://www.trustatrader.com/traders/gp-distant-carpentry-services---24-hr-emergencies-carpenters-and-joiners-brent,trustatrader
Eagle Eye Building Ltd,,Carpenter Joiner,New Malden and surrounding areas,https://www.trustagarage.com/,5.0,14,,07846 887449,"vetted; Verified; verified; Insurance
Verified",,New Malden and surrounding areas,https://www.trustatrader.com/traders/eagle-eye-building-ltd-carpenters-joiners-kingston,trustatrader
Ian Holden Carpentry & Joinery,,Carpenter Joiner,"Surrey, South & West London",https://www.trustagarage.com/,4.83,32,,07360 267653,vetted; Verified; verified,,"Surrey, South & West London",https://www.trustatrader.com/traders/ian-holden-carpentry-joinery-carpenters-and-joiners-kingston,trustatrader
Orchard Carpentry,,Carpenter Joiner,Surrey & South West London,https://www.orchardcarpentry.co.uk/,5.0,20,,07307 248921,vetted; Verified; verified,,Surrey & South West London,https://www.trustatrader.com/traders/orchard-carpentry-carpenters-joiners-molesey-and-long-ditton,trustatrader
MLG Carpentry and Joinery,,Carpenter Joiner,"London, South East London & Surrey",https://www.mlgcarpentryandjoinery.com/work,4.96,36,,07307 291433,vetted; Verified; verified,,"London, South East London & Surrey",https://www.trustatrader.com/traders/mlg-carpentry-and-joinery-carpenters-joiners-sm1-sm2-sm3,trustatrader
G Ford Joinery,,Carpenter Joiner,Bromley and all surrounding areas,https://www.trustagarage.com/,5.0,14,30,07888 864719,vetted; Verified; verified,,Bromley and all surrounding areas,https://www.trustatrader.com/traders/g-ford-joinery-carpenters-joiners-br2-br4-and-tn16-,trustatrader
Jack Of All Trades,,Carpenter Joiner,Ilford and surrounding areas,https://www.trustagarage.com/,4.79,7,,07307 201560,vetted; Verified; verified,,Ilford and surrounding areas,https://www.trustatrader.com/traders/jack-of-all-trades-carpenters-joiners-ig3-and-ig11,trustatrader
Boyle Carpentry,,Carpenter Joiner,North London and Hertfordshire,https://www.trustagarage.com/,4.84,93,30,07307 221687,"vetted; Verified; verified; Insurance
Verified",,North London and Hertfordshire,https://www.trustatrader.com/traders/michael-boyle-carpenters-and-joiners-enfield,trustatrader
PLG Building Services,,Carpenter Joiner,South London and surrounding areas,https://www.trustagarage.com/,4.92,97,,07307 203753,"vetted; Verified; verified; Insurance
Verified",,South London and surrounding areas,https://www.trustatrader.com/traders/plg-building-services-carpenters-and-joiners-croydon,trustatrader
Andrew Smith The Carpenter,,Carpenter Joiner,Buckhurst Hill and all Essex areas,http://www.smudgecreation.co.uk/,4.99,62,,07360 498156,"vetted; Verified; verified; Insurance
Verified",,Buckhurst Hill and all Essex areas,https://www.trustatrader.com/traders/andrew-smith-the-carpenter-carpenters-joiners-e4-and-ig9,trustatrader
Surrey Bespoke Doors Ltd,,Carpenter Joiner,"Surrey, London, West Sussex",https://www.surreybespokedoors.com/,4.98,7,,07446 912518,"vetted; Verified; verified; Insurance
Verified",,"Surrey, London, West Sussex",https://www.trustatrader.com/traders/surrey-bespoke-doors-ltd-carpenters-joiners-sm4-sm5-sm7,trustatrader
RJL Carpentry & Joinery,,Carpenter Joiner,Epsom and 30 mile radius,http://www.rjl-carpentry.co.uk/,4.98,96,,07307 269429,"vetted; Verified; verified; Insurance
Verified",,Epsom and 30 mile radius,https://www.trustatrader.com/traders/rjl-carpentry-joinery-carpenters-and-joiners-mole-vallley-epsom-ewell,trustatrader
County Carpentry and Joinery Ltd,,Carpenter Joiner,"Hampton, Teddington, Richmond, Twickenham ,Kew, Chiswick, Kingston, Wimbledon, Hampton Court, Es",https://www.countycarpentryandjoinery.co.uk/,4.95,6,,07427 858020,"vetted; Verified; verified; Insurance
Verified",,"Hampton, Teddington, Richmond, Twickenham ,Kew, Chiswick, Kingston, Wimbledon, Hampton Court, Es",https://www.trustatrader.com/traders/county-carpentry-and-joinery-ltd-carpenters-joiners-richmond-and-teddington-,trustatrader
LJ Refurbishments,,Carpenter Joiner,"Harrow, Northwood, Pinner, Ruislip and surrounding areas",http://www.ljrefurbishments.co.uk/,4.97,100,40,07307 282487,"vetted; Verified; verified; Insurance
Verified",,"Harrow, Northwood, Pinner, Ruislip and surrounding areas",https://www.trustatrader.com/traders/lj-refurbishments-carpenters-and-joiners-hillingdon,trustatrader
Clear-Cut Construction Group Ltd,,Carpenter Joiner,South London & Surrey,https://www.trustagarage.com/,5.0,7,,07481 344823,vetted; Verified; verified,,South London & Surrey,https://www.trustatrader.com/traders/clear-cut-construction-group-ltd-carpenters-joiners-cr3-cr5-kt20,trustatrader
Tellin Carpentry & Maintenance,,Carpenter Joiner,30 mile radius of Romford,https://www.trustagarage.com/,4.99,193,20,07360 278581,vetted; Verified; verified,,30 mile radius of Romford,https://www.trustatrader.com/traders/tellin-carpentry-maintenance-carpenters-and-joiners-barking-and-dagenham,trustatrader
"CB Bespoke Carpentry, Fencing & Decking",,Carpenter Joiner,"all TN, BR, RH and CR postcodes",https://www.trustagarage.com/,4.93,69,,07307 268236,vetted; Verified; verified,,"all TN, BR, RH and CR postcodes",https://www.trustatrader.com/traders/cb-bespoke-carpentry-fencing-decking-carpenters-joiners-br2-br4-and-tn16,trustatrader
Keycraft Construction Ltd,,Carpenter Joiner,London and Essex,http://www.keycraftconstruction.com/,4.99,24,,07308 510369,"vetted; Verified; verified; Insurance
Verified",,London and Essex,https://www.trustatrader.com/traders/keycraft-construction-ltd-carpenters-joiners-chipping-ongar-and-romford-north,trustatrader
John O'Neill Bespoke Carpentry and Joinery,,Carpenter Joiner,"London (North) Hertfordshire, and surrounding areas",https://www.trustagarage.com/,4.96,14,,07360 495218,"vetted; Verified; verified; Insurance
Verified",,"London (North) Hertfordshire, and surrounding areas",https://www.trustatrader.com/traders/john-oneill-bespoke-carpentry-and-joinery-carpenters-joiners-hatfield-and-hertford,trustatrader
S&V Carpentry Joinery Ltd,,Carpenter Joiner,Essex & London,https://www.trustagarage.com/,4.97,37,,07307 247721,"vetted; Verified; verified; Insurance
Verified",,Essex & London,https://www.trustatrader.com/traders/s-v-carpentry-joinery-ltd-carpenters-joiners-chipping-ongar-and-romford-north,trustatrader
SAS Carpentry & Building,,Carpenter Joiner,St Albans and Surrounding Areas,http://www.sascarpentryandbuilding.co.uk/,4.88,48,30,07308 504998,"vetted; Verified; verified; Insurance
Verified",,St Albans and Surrounding Areas,https://www.trustatrader.com/traders/sas-carpentry-carpenters-joiners-welwyn-hatfield,trustatrader
Hepworth Timber Work,,Carpenter Joiner,"Essex, Hertfordshire and the surrounding areas",https://www.hepworthtimberwork.co.uk/,4.99,13,,07307 292087,vetted; Verified; verified,,"Essex, Hertfordshire and the surrounding areas",https://www.trustatrader.com/traders/hepworth-timber-work-carpenters-joiners-epping-and-harlow,trustatrader
James Building Company Ltd,,Carpenter Joiner,Redhill and surround areas,https://www.trustagarage.com/,4.94,8,,07307 267283,vetted; Verified; verified,,Redhill and surround areas,https://www.trustatrader.com/traders/james-building-company-ltd-carpenters-joiners-crawley-north,trustatrader
Internal Refurbishment Group Ltd,,Carpenter Joiner,"London, Rickmansworth, Hertfordshire, Buckinghamshire, Berkshire, Essex, Sussex, Surrey, Kent",http://www.internalrefurbishmentgroup.com/,4.99,35,,07307 201146,vetted; Verified; verified,,"London, Rickmansworth, Hertfordshire, Buckinghamshire, Berkshire, Essex, Sussex, Surrey, Kent",https://www.trustatrader.com/traders/internal-refurbishment-group-ltd-carpenters-joiners-watford-west-and-chesham,trustatrader
Cumbers Building & Carpentry Ltd,,Carpenter Joiner,"Gerrards Cross, Beaconsfield, Chalfont, Denham, Amersham and Iver Heath",https://www.trustagarage.com/,5.0,13,,07360 270606,"vetted; Verified; verified; Insurance
Verified",,"Gerrards Cross, Beaconsfield, Chalfont, Denham, Amersham and Iver Heath",https://www.trustatrader.com/traders/cumbers-building-carpentry-ltd-carpenters-joiners-sl0-sl3-and-sl9,trustatrader
Alan Gardener Carpentry Services,,Carpenter Joiner,Brentwood and surrounding areas,http://www.carpentry-services.org/,4.93,321,25,07307 214353,vetted; Verified; verified,,Brentwood and surrounding areas,https://www.trustatrader.com/traders/alan-gardener-carpentry-services-carpenters-and-joiners-epping-forest-brentwood,trustatrader
JB Bespokes,,Carpenter Joiner,Hertfordshire,https://www.jbbespokes.co.uk/,4.95,30,,07307 241611,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire,https://www.trustatrader.com/traders/jb-bespokes-carpenters-joiners-st-albans,trustatrader
Finepoint Solutions Ltd,,Carpenter Joiner,"Hertfordshire, London",http://www.finepointsolutions.co.uk/,5.0,11,,07307 294133,vetted; Verified; verified,,"Hertfordshire, London",https://www.trustatrader.com/traders/finepoint-solutions-ltd-carpenters-joiners-north-herts-and-ware-,trustatrader
Danny T,,Carpenter Joiner,"Buckinghamshire, Berkshire",https://www.trustagarage.com/,4.99,56,,07380 617646,vetted; Verified; verified,,"Buckinghamshire, Berkshire",https://www.trustatrader.com/traders/danny-t-carpenters-joiners-slough-north-and-amersham,trustatrader
MT Manganelli Ltd,,Carpenter Joiner,"Windsor, Maidenhead, Ascot, West London, Berks, Surrey, Hampshire and Bucks areas",http://www.windsorcarpentryjoinery.co.uk/,4.81,20,,07307 254833,vetted; Verified; verified,,"Windsor, Maidenhead, Ascot, West London, Berks, Surrey, Hampshire and Bucks areas",https://www.trustatrader.com/traders/mt-manganelli-ltd-carpenters-and-joiners-maidenheadwindsor,trustatrader
DPH Projects,,Carpenter Joiner,Kent & South East London,https://www.trustagarage.com/,4.99,16,,07307 212679,vetted; Verified; verified,,Kent & South East London,https://www.trustatrader.com/traders/dph-projects-carpenters-joiners-west-malling-and-gravesham,trustatrader
GM Woodwork Ltd,,Carpenter Joiner,Beaconsfield and the surrounding areas,https://www.trustagarage.com/,4.96,43,25,07360 272069,vetted; Verified; verified,,Beaconsfield and the surrounding areas,https://www.trustatrader.com/traders/gm-woodwork-ltd-carpenters-joiners-slough-north-and-amersham,trustatrader
Project Interiors Services Ltd,,Carpenter Joiner,All surrounding areas,https://www.trustagarage.com/,4.96,67,,07308 501260,"vetted; Verified; verified; Insurance
Verified",,All surrounding areas,https://www.trustatrader.com/traders/project-interiors-services-ltd-carpenters-joiners-basildon,trustatrader
Able Carpentry,,Carpenter Joiner,Billericay and surrounding areas,http://www.ablecarpentry.co.uk/,4.99,92,30,07307 292534,vetted; Verified; verified,,Billericay and surrounding areas,https://www.trustatrader.com/traders/able-carpentry-carpenters-joiners-basildon,trustatrader
Kcan Building and Carpentry Company,,Carpenter Joiner,Surrey,https://www.trustagarage.com/,4.95,12,,07307 283746,vetted; Verified; verified,,Surrey,https://www.trustatrader.com/traders/kcan-building-and-carpentry-company-carpenters-joiners-guildford,trustatrader
DEC Carpentry & Interiors Ltd,,Carpenter Joiner,a 30-mile radius from Stevenage,https://www.trustagarage.com/,4.98,21,,07307 251426,"vetted; Verified; verified; Insurance
Verified",,a 30-mile radius from Stevenage,https://www.trustatrader.com/traders/dec-carpentry-interiors-ltd-carpenters-joiners-stevenage,trustatrader
Arbons Carpentry,,Carpenter Joiner,Hertfordshire and surrounding area,https://www.trustagarage.com/,4.99,21,,07427 862067,vetted; Verified; verified,,Hertfordshire and surrounding area,https://www.trustatrader.com/traders/arbons-carpentry-carpenters-joiners-stevenage,trustatrader
RD Carpentry,,Carpenter Joiner,Hertfordshire,https://www.trustagarage.com/,4.99,13,,07360 275814,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire,https://www.trustatrader.com/traders/rd-carpentry-carpenters-joiners-stevenage,trustatrader
HRL Carpentry Contractors Ltd,,Carpenter Joiner,all surrounding areas,http://www.hrlcarpentry.co.uk/,4.96,50,20,07360 275363,"vetted; Verified; verified; Insurance
Verified",,all surrounding areas,https://www.trustatrader.com/traders/hrl-carpentry-contractors-ltd-carpenters-joiners-rochford-castle-point-,trustatrader
GP Greek Carpentry Ltd,,Carpenter Joiner,all surrounding areas within 30 miles,http://peppascarpentry.com/,4.92,8,,07463 586754,vetted; Verified; verified,,all surrounding areas within 30 miles,https://www.trustatrader.com/traders/gp-greek-carpentry-ltd-carpenters-joiners-chelmsford-north,trustatrader
Barnetts Bespoke Joinery & Renovation Specialists,,Carpenter Joiner,"Hertfordshire, Cambridgeshire, Bedfordshire and North London",https://barnetts-bespoke.co.uk/,4.98,9,,07366 494566,"vetted; Verified; verified; Insurance
Verified",,"Hertfordshire, Cambridgeshire, Bedfordshire and North London",https://www.trustatrader.com/traders/barnetts-bespoke-joinery-renovation-specialists-carpenters-joiners-stevenage,trustatrader
ADI Carpentry Ltd,,Carpenter Joiner,"Princes Risborough, High Wycombe, Amersham, Beaconsfield, Marlow, Maidenhead and all Chiltern Hi",https://www.trustagarage.com/,4.99,22,,07360 265925,"vetted; Verified; verified; Insurance
Verified",,"Princes Risborough, High Wycombe, Amersham, Beaconsfield, Marlow, Maidenhead and all Chiltern Hi",https://www.trustatrader.com/traders/adi-carpentry-ltd-carpenters-joiners-princes-risborough-and-amersham-south,trustatrader
Daron Edwards Carpentry Ltd,,Carpenter Joiner,Chelmsford and Essex,https://www.trustagarage.com/,4.96,82,21,07307 204209,"vetted; Verified; verified; Insurance
Verified",,Chelmsford and Essex,https://www.trustatrader.com/traders/daron-edwards-carpentry-ltd-carpenters-joiners-chelmsford-south-and-billericay-east,trustatrader
Barry Whittall Joinery,,Carpenter Joiner,Luton,https://www.bespokefurniturecreations.com/,4.98,56,37,07307 204006,"vetted; Verified; verified; Insurance
Verified",,Luton,https://www.trustatrader.com/traders/barry-whittall-joinery-carpenters-and-joiners-luton,trustatrader
MJS Fitted Bedrooms Ltd,,Carpenter Joiner,all areas of Kent and South East London,https://www.mjsfittedbedrooms.com/,4.98,93,25,07307 282466,vetted; Verified; verified,,all areas of Kent and South East London,https://www.trustatrader.com/traders/mjs-fitted-bedrooms-ltd-carpenters-and-joiners-medway,trustatrader
Timber Technician,,Carpenter Joiner,Maidstone,https://www.trustagarage.com/,4.99,101,18,07307 296883,vetted; Verified; verified,,Maidstone,https://www.trustatrader.com/traders/timber-technician-carpenters-and-joiners-maidstone,trustatrader
RC Ward Carpentry & Construction Services,,Carpenter Joiner,"Bedfordshire, Hertfordshire, Buckinghamshire",https://www.trustagarage.com/,4.99,22,,07360 265533,"vetted; Verified; verified; Insurance
Verified",,"Bedfordshire, Hertfordshire, Buckinghamshire",https://www.trustatrader.com/traders/rc-ward-carpentry-construction-services-carpenters-joiners-leighton-buzzard,trustatrader
Mack Woodcraft Ltd,,Carpenter Joiner,Chelmsford and the surrounding areas,https://www.mackwoodcraft.co.uk/,4.97,159,,07307 203454,vetted; Verified; verified,,Chelmsford and the surrounding areas,https://www.trustatrader.com/traders/mack-woodcraft-ltd-carpenters-joiners-chelmsford-north,trustatrader
Knotswood Interiors,,Carpenter Joiner,"Waverley, Godalming, Guildford, Cranleigh, Farnham and surrounding areas",https://www.knotswoodinteriors.co.uk/,4.93,71,,07841 158 766,vetted; Verified; verified,,"Waverley, Godalming, Guildford, Cranleigh, Farnham and surrounding areas",https://www.trustatrader.com/traders/knotswood-interiors-carpenters-joiners-waverley,trustatrader
QCS Carpentry and Building,,Carpenter Joiner,Essex,https://www.trustagarage.com/,5.0,11,,07453 815186,"vetted; Verified; verified; Insurance
Verified",,Essex,https://www.trustatrader.com/traders/qcs-carpentry-and-building-carpenters-joiners-rayleigh-and-leigh-on-sea,trustatrader
Hardsurface Carpentry & Joinery,,Carpenter Joiner,Dunstable and the surrounding areas,https://www.hardsurface.co.uk/,4.98,21,,07360 268536,vetted; Verified; verified,,Dunstable and the surrounding areas,https://www.trustatrader.com/traders/hardsurface-carpenters-joiners-mid-bedfordshire-central,trustatrader
Lakes Carpentry & Builders Ltd,,Carpenter Joiner,"Stevenage, Hitchin, Letchworth, Brookmans Park, St Albans, Baldock and all surrounding towns and",http://lakesbuilders.co.uk/,4.95,140,,07307 212246,"vetted; Verified; verified; Insurance
Verified",,"Stevenage, Hitchin, Letchworth, Brookmans Park, St Albans, Baldock and all surrounding towns and",https://www.trustatrader.com/traders/lakes-carpentry-builders-ltd-carpenters-joiners-north-herts-,trustatrader
Muddy Wood Projects Ltd,,Carpenter Joiner,"Barking, Basildon, Dagenham, Hadleigh, Hornchurch, Ilford, Leigh-on-Sea, Rochford, Romford, Sout",https://muddywood.co.uk/,4.91,111,,07307 208952,vetted; Verified; verified,,"Barking, Basildon, Dagenham, Hadleigh, Hornchurch, Ilford, Leigh-on-Sea, Rochford, Romford, Sout",https://www.trustatrader.com/traders/muddy-wood-projects-carpenters-joiners-southend-on-sea,trustatrader
KK Carpentry & Joinery,,Carpenter Joiner,"North Herts, Stevenage, Hertfordshire",https://www.trustagarage.com/,4.97,63,15,07360 496827,"vetted; Verified; verified; Insurance
Verified",,"North Herts, Stevenage, Hertfordshire",https://www.trustatrader.com/traders/kk-carpentry-joinery-carpenters-joiners-hitchin-and-letchworth,trustatrader
Blenheim-Build,,Carpenter Joiner,Hertfordshire and all surrounding areas,https://www.trustagarage.com/,4.93,80,,07897 034499,"vetted; Verified; verified; Insurance
Verified",,Hertfordshire and all surrounding areas,https://www.trustatrader.com/traders/blenheim-build-carpenters-joiners-hitchin-and-letchworth,trustatrader
MR Construction & Carpentry Ltd,,Carpenter Joiner,Southend-on-Sea and surrounding areas,https://www.trustagarage.com/,4.92,52,,07307 208916,"vetted; Verified; verified; Insurance
Verified",,Southend-on-Sea and surrounding areas,https://www.trustatrader.com/traders/mr-construction-carpentry-ltd-carpenters-joiners-southend-on-sea,trustatrader
DSB KENT LTD,,Carpenter Joiner,Sittingbourne,https://dsbkentltd.co.uk/,4.97,31,,07307 281480,vetted; Verified; verified,,Sittingbourne,https://www.trustatrader.com/traders/dsb-kent-ltd-carpenters-joiners-swale-,trustatrader
Sweeney and Sons Ltd,,Carpenter Joiner,"Reading, Basingstoke, Newbury and surrounding areas",https://www.trustagarage.com/,5.0,5,,07307 269219,"vetted; Verified; verified; Insurance
Verified",,"Reading, Basingstoke, Newbury and surrounding areas",https://www.trustatrader.com/traders/sweeney-and-sons-ltd-carpenters-joiners-reading-central,trustatrader
M&J Brickwork & Carpentry Ltd,,Carpenter Joiner,Essex and South London,https://www.trustagarage.com/,4.95,29,25,07308 501305,vetted; Verified; verified,,Essex and South London,https://www.trustatrader.com/traders/mj-brickwork-carpentry-ltd-carpenters-joiners-rochford-castle-point,trustatrader
West Hill Joinery Ltd,,Carpenter Joiner,"Leighton Buzzard, and surrounding areas",https://www.trustagarage.com/,5.0,15,,07360 268227,"vetted; Verified; verified; Insurance
Verified",,"Leighton Buzzard, and surrounding areas",https://www.trustatrader.com/traders/west-hill-joinery-ltd-carpenters-joiners-leighton-buzzard,trustatrader
