company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
London Elite Trades Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/london-elite-trades-ltd-builders-city-of-westminster-kensington-chelsea,trustatrader
JP Refurbishment London Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/jp-refurbishment-london-ltd-builders-sw11,trustatrader
Trinity Building & Paving Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/trinity-building-paving-ltd-builders-w9-and-w10,trustatrader
Construct Now Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/construct-now-ltd-builders-da16-and-se9,trustatrader
21st Century Design & Build Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/21st-century-design-build-ltd-builders-se4-se14-and-se16,trustatrader
Light House Design,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/light-house-design-builders-south-kensington-and-chelsea,trustatrader
Dual City Building Contractors Limited,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/dual-city-building-contractors-limited-builders-finsbury-bloomsbury-and-city-of-london,trustatrader
Kozi Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/kozi-construction-ltd-builders-sw18,trustatrader
FM Building Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/fm-building-ltd-builders-nw3-and-nw8,trustatrader
MAC Construction D&B Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/mac-construction-d-b-ltd-builders-se4-se14-and-se16,trustatrader
MJ Building & Electrical Services,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/mj-building-electrical-services-builders-waltham-forest,trustatrader
D&A Construction (London) Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/d-a-construction-london-ltd-builders-e9-and-e10,trustatrader
Bros Handy Work Limited,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/bros-handy-work-limited-builders-n4-and-n15,trustatrader
Griana Builds,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/ash-sons-design-build-ltd-t-a-griana-builds-builders-hammersmith-fulham,trustatrader
A-Team Building Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/a-team-building-construction-ltd-builders-enfield,trustatrader
Crocker & Hawkes Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/crocker-hawkes-ltd-builders-soho-mayfair-and-bayswater,trustatrader
Elephant Estates,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/elephant-estates-builders-se5-and-se17,trustatrader
Prime Builders in London Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/prime-builders-in-london-ltd-nw10,trustatrader
ES Francis Contractors,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/es-francis-contractors-builders-lambeth,trustatrader
One Point Services Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/one-point-services-ltd-builders-newham,trustatrader
Unique Builders and Plasterers Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/unique-builders-and-plasterers-ltd-se4-se14-and-se16,trustatrader
Regal Construction Services Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/regal-construction-services-ltd-builders-w8-w11-and-w14,trustatrader
RY Interior Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/ry-interior-ltd-builders-nw10,trustatrader
Nailed It Building and Refurbishment Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/nailed-it-building-and-refurbishment-ltd-builders-sw2-and-sw12,trustatrader
Builder Brothers Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/builder-brothers-construction-ltd-builders-soho-mayfair-and-bayswater,trustatrader
VGM Building and Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/vgm-building-and-construction-ltd-builders-sw17,trustatrader
Demiri Builder Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/demiri-builder-ltd-builders-br3-se20-and-se26-,trustatrader
Upper Class Builders,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/upper-class-builders-ltd-wandsworth,trustatrader
Hestia Refurbishment Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/hestia-refurbishment-ltd-builders-nw3-and-nw8,trustatrader
RAS Construction & Design Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/ras-construction-design-ltd-builders-nw7-and-nw9,trustatrader
Basenet Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/basenet-ltd-builders-sw4-and-sw9,trustatrader
Sterkaj Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/sterkaj-ltd-builders-sw4-and-sw9,trustatrader
New Line Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/new-line-construction-ltd-builders-w6-and-sw6,trustatrader
F&G Design & Build,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/f-g-design-build-builders-sw19-and-sw20,trustatrader
High-End Homes,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/high-end-homes-builders-e13-and-e16,trustatrader
CESV Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/cesv-ltd-builders-n13-n14-and-n18,trustatrader
Empire Building & Maintenance Solutions Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/empire-building-maintenance-solutions-ltd-builders-da16-and-se9,trustatrader
Terra Forge Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/terra-forge-ltd-builders-e1-and-e1w,trustatrader
Prime UK Contractors Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/prime-uk-contractors-ltd-builders-n10-n11-and-n12,trustatrader
Dfinal Touch Engineering Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/dfinal-touch-engineering-ltd-builders-n3-nw4-and-nw11,trustatrader
KA Contractors Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/ka-contractors-ltd-builders-e2-and-e8,trustatrader
AF Builders & Decorators Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/af-builders-decorators-ltd-n17-and-n22,trustatrader
L&B Builders,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/l-b-builders-nw1-and-nw5,trustatrader
House Proud Construction & Design,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/house-proud-construction-builders-hackney,trustatrader
Yara Double Glazing & The Home Improvement Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/yara-double-glazing-the-home-improvement-ltd-builders-south-kensington-and-chelsea,trustatrader
NWL Building & Roofing Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/nwl-building-roofing-ltd-builders-n2-n6-and-n8,trustatrader
Nova Design & Build London Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/nova-design-build-london-ltd-builders-finsbury-bloomsbury-and-city-of-london,trustatrader
Qualitas Build Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/building-plastering-solution-plastering-and-screeding-lambeth,trustatrader
Powerpillar Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/powerpillar-ltd-builders-e9-and-e10,trustatrader
Londoncrafted Interiors Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/londoncrafted-interiors-ltd-builders-n3-nw4-and-nw11,trustatrader
Vasartibuilders Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/vasartibuilders-ltd-redbridge,trustatrader
Adamus and Contractors Limited,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/adamus-and-contractors-limited-builders-peckham-and-east-dulwich,trustatrader
The Grady Building Company Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/the-grady-building-company-ltd-builders-br3-se20-and-se26,trustatrader
ADIS Team Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/adis-team-construction-ltd-builders-lambeth,trustatrader
Parkway Maintenance & Construction,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/parkway-maintenance-construction-builders-e5,trustatrader
Oakwood Refurbishment Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/oakwood-refurbishment-ltd-builders-sw11,trustatrader
Gulf Builder UK Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/gulf-builder-uk-ltd-builders-n3-nw4-and-nw11,trustatrader
Nice Touch Property Services,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/nice-touch-property-services-builders-sw13-sw14-sw15,trustatrader
Build & Renovate Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/build-renovate-ltd-builders-da16-and-se9,trustatrader
London Pro Builders,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/london-pro-builders-br3-se20-and-se26,trustatrader
Bathkitchen Renovation Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/bathkitchen-renovation-ltd-builders-n3-nw4-and-nw11,trustatrader
ASV Home Fix & Renovation,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/asv-home-fix-renovation-builders-e2-and-e8,trustatrader
NEP Construction,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/nep-construction-builders-n16-and-n5,trustatrader
B&LL Construction Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/b-ll-construction-ltd-builders-romford-west,trustatrader
Jikuri Carpentry & Building,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/jikuri-carpentry-building-builders-nw1-and-nw5,trustatrader
HomeNest Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/homenest-ltd-builders-n10-n11-and-n12,trustatrader
Pimlico Building Ltd,,Builder,,,,,,,,,,https://www.trustatrader.com/traders/pimlico-building-ltd-builders-city-of-westminster-kensington-chelsea,trustatrader
