company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
RB Render & Plastering,,Rendering,"Welwyn Garden City, St Albans and all of Herts, Beds and Bucks",https://www.trustagarage.com/,4.92,8,,07360 273847,"vetted; Verified; verified; Insurance
Verified",,"Welwyn Garden City, St Albans and all of Herts, Beds and Bucks",https://www.trustatrader.com/traders/rb-render-plastering-rendering-welwyn-garden-city,trustatrader
SR Plastering & Building,,Rendering,"Hornchurch, Brentwood, Upminster, Romford and all areas of East London and Essex",https://www.trustagarage.com/,4.93,125,,07360 271616,vetted; Verified; verified,,"Hornchurch, Brentwood, Upminster, Romford and all areas of East London and Essex",https://www.trustatrader.com/traders/sr-plastering-building-rendering-brentwood-and-ingatestone,trustatrader
Silk Render Ltd,,Rendering,"Essex, Kent and the surrounding areas",https://silkrenderltd.co.uk/,4.98,193,,07308 501464,vetted; Verified; verified,,"Essex, Kent and the surrounding areas",https://www.trustatrader.com/traders/silk-render-ltd-rendering-basildon,trustatrader
Eurocote Wallcoatings Ltd,,Rendering,all London and Home Counties areas,http://www.allweathercoating.co.uk/,4.84,68,,07307 284924,"vetted; Verified; verified; Insurance
Verified",,all London and Home Counties areas,https://www.trustatrader.com/traders/eurocote-wallcoatings-ltd-rendering-chilterns,trustatrader
Quality Render Specialists Ltd,,Rendering,"Essex, Kent and Suffolk",https://www.qualityrenderspecialists.com/,4.91,117,,07307 286242,vetted; Verified; verified,,"Essex, Kent and Suffolk",https://www.trustatrader.com/traders/quality-render-specialists-ltd-rendering-basildon,trustatrader
LR Plastering Services,,Rendering,"Oxford, Wycombe, Aylesbury & Maidenhead",https://www.trustagarage.com/,4.95,7,,07367 107887,vetted; Verified; verified,,"Oxford, Wycombe, Aylesbury & Maidenhead",https://www.trustatrader.com/traders/lr-plastering-services-rendering-high-wycombe,trustatrader
Olaru Construction Ltd,,Rendering,"Bedfordshire, Watford, North London & Surrounding Areas",https://www.trustagarage.com/,4.98,46,,07307 240488,vetted; Verified; verified,,"Bedfordshire, Watford, North London & Surrounding Areas",https://www.trustatrader.com/traders/olaru-construction-ltd-rendering-luton-dunstable-and-harpenden-3,trustatrader
Render & Resin Ltd,,Rendering,"Sussex,Surrey and Hampshire",https://renderandresinltd.com/,4.99,25,19,07862 139250,"vetted; Verified; verified; Insurance
Verified",,"Sussex,Surrey and Hampshire",https://www.trustatrader.com/traders/render-resin-ltd-rendering-mole-valley-and-horsham-north,trustatrader
Modern Specialised Render Ltd,,Rendering,Essex,http://www.modernspecialisedrender.co.uk/,4.95,135,20,07307 268691,vetted; Verified; verified,,Essex,https://www.trustatrader.com/traders/modern-specialised-render-ltd-rendering-wickford-benfleet-and-hadleigh,trustatrader
Eco Renders Essex Ltd,,Rendering,Essex,http://ecorender.co.uk/,4.95,128,,07360 266156,"vetted; Verified; verified; insurance
Verified",,Essex,https://www.trustatrader.com/traders/eco-renders-rendering-southend-on-sea,trustatrader
Build & Renovate Ltd,,Rendering,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.buildandrenovate.co.uk/,4.78,144,,07307 201266,"vetted; Verified; verified; Insurance
Verified",,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,https://www.trustatrader.com/traders/luxury-bespoke-construction-solutions-limited-rendering-maidstone-south,trustatrader
Trade Price Wallcoatings,,Rendering,Essex,http://www.tradepricewallcoatings.co.uk/,4.93,76,30,07360 277361,vetted; Verified; verified,,Essex,https://www.trustatrader.com/traders/trade-price-wallcoatings-rendering-southend-on-sea,trustatrader
"South Woodham Plastering Ltd, Chelmsford",,Rendering,Essex,http://www.southwoodhamplastering.co.uk/,5.0,10,,07360 274863,"vetted; Verified; verified; Insurance
Verified",,Essex,https://www.trustatrader.com/traders/south-woodham-plastering-ltd-rendering-maldon-south,trustatrader
JRM Plastering,,Rendering,"Epping, Harlow and all surrounding areas",https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,"Epping, Harlow and all surrounding areas",https://www.trustatrader.com/traders/jrm-plastering-rendering-epping-and-harlow,trustatrader
JRM Plastering,,Rendering,Welwyn Garden City and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Welwyn Garden City and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-rendering-welwyn-garden-city,trustatrader
JRM Plastering,,Rendering,Brentwood and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Brentwood and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-rendering-brentwood-and-ingatestone,trustatrader
"Elesel Property Care, Longfield",,Rendering,"Kent, Essex, East Sussex, Surrey, Hampshire, Dorset and London areas",http://eleselpropertycare.co.uk/,4.8,174,,07360 497071,"vetted; Verified; verified; Insurance
Verified",,"Kent, Essex, East Sussex, Surrey, Hampshire, Dorset and London areas",https://www.trustatrader.com/traders/elesel-property-care-pointing-specialists-dartford,trustatrader
"Apex Coating Services Limited, Dartford",,Rendering,"London, Kent, Surrey, Essex, Hertfordshire, Berkshire, West Sussex, East Sussex, Buckinghamshire",http://www.protectyourwalls.co.uk/,4.95,198,,07307 211790,vetted; Verified; verified,,"London, Kent, Surrey, Essex, Hertfordshire, Berkshire, West Sussex, East Sussex, Buckinghamshire",https://www.trustatrader.com/traders/apex-coating-services-limited-exterior-wall-coating-bexley,trustatrader
"JRM Plastering, Brentwood",,Rendering,Chelmsford and all surrounding areas,https://www.trustagarage.com/,4.99,174,15,07360 272949,vetted; Verified; verified,,Chelmsford and all surrounding areas,https://www.trustatrader.com/traders/jrm-plastering-plastering-screeding-maldon-chelmsford,trustatrader
MK Construction & Renovation Services,,Rendering,"Essex, Colchester, Clacton-on sea, Ipswich, Kelvedon, Witham, Walton-on-Sea, Frinton-on-Sea, Man",http://www.mkconstructionandrenovation.co.uk/,4.96,57,,07307 204916,vetted; Verified; verified,,"Essex, Colchester, Clacton-on sea, Ipswich, Kelvedon, Witham, Walton-on-Sea, Frinton-on-Sea, Man",https://www.trustatrader.com/traders/mk-construction-renovation-services-rendering-colchester-central,trustatrader
Apex Coating Services Limited,,Rendering,"London, Kent, Surrey, Essex, Hertfordshire, Berkshire, West Sussex, East Sussex, Buckinghamshire",http://www.protectyourwalls.co.uk/,4.95,198,,07307 211790,vetted; Verified; verified,,"London, Kent, Surrey, Essex, Hertfordshire, Berkshire, West Sussex, East Sussex, Buckinghamshire",https://www.trustatrader.com/traders/apex-coating-services-limited-rendering-maldon-chelmsford,trustatrader
FlattFinishes,,Rendering,"all Kent, Essex, and South London areas",https://www.trustagarage.com/,4.89,116,,07307 293205,vetted; Verified; verified,,"all Kent, Essex, and South London areas",https://www.trustatrader.com/traders/flattfinishes-rendering-romford-east,trustatrader
Mack Plastering,Mack Plastering,Rendering,"Bath, Bristol, Wells",https://www.trustagarage.com/,5.0,8,,07308 502104,"vetted; Verified; verified; Insurance
Verified",,"Bath, Bristol, Wells",https://www.trustatrader.com/traders/mack-plastering-rendering-bath-south,trustatrader
GK Plastering,,Rendering,Devon,https://www.trustagarage.com/,4.73,8,,07307 240810,vetted; Verified; verified,,Devon,https://www.trustatrader.com/traders/gk-plastering-rendering-plymouth-east,trustatrader
Elevations UK,,Rendering,"Worcester, Shropshire, Cheltenham, Kidderminster, Stourbridge, Birmingham, Wolverhampton",https://www.elevationsuk.com/,4.97,28,,07360 279553,vetted; Verified; verified,,"Worcester, Shropshire, Cheltenham, Kidderminster, Stourbridge, Birmingham, Wolverhampton",https://www.trustatrader.com/traders/elevations-uk-rendering-kidderminster-and-stourport-on-severn,trustatrader
PSM Plastering & Property Maintenance Ltd,,Rendering,Halesowen and surrounding area,https://www.trustagarage.com/,5.0,15,,07307 212725,vetted; Verified; verified,,Halesowen and surrounding area,https://www.trustatrader.com/traders/psm-plastering-property-maintenance-ltd-rendering-stourbridge,trustatrader
Ecotex Contracts Ltd,,Rendering,"West Midlands, Wolverhampton, Bilston, Walsall, Wednesfield, Birmingham, Stafford and Shropshire",https://www.ecotexcontracts.co.uk/,4.97,25,,07307 204644,vetted; Verified; verified,,"West Midlands, Wolverhampton, Bilston, Walsall, Wednesfield, Birmingham, Stafford and Shropshire",https://www.trustatrader.com/traders/ecotex-contracts-ltd-rendering-bilston-coseley-and-tipton,trustatrader
"Elevations UK, Kidderminster",,Rendering,"Worcester, Shropshire, Cheltenham, Kidderminster, Stourbridge, Birmingham, Wolverhampton",https://www.elevationsuk.com/,4.97,28,,07360 279553,vetted; Verified; verified,,"Worcester, Shropshire, Cheltenham, Kidderminster, Stourbridge, Birmingham, Wolverhampton",https://www.trustatrader.com/traders/elevations-uk-plastering-screeding-kidderminster-and-stourport-on-severn,trustatrader
Abertawe Plasterers,,Rendering,Swansea and South Wales,https://www.trustagarage.com/,4.96,12,,07307 260798,vetted; Verified; verified,,Swansea and South Wales,https://www.trustatrader.com/traders/abertawe-plasterers-rendering-swansea,trustatrader
EMR Renders & Wallcoatings Ltd,,Rendering,"Norfolk, Cambridgeshire and all surrounding areas",http://www.emrwallcoatings.co.uk/,5.0,98,,07360 494778,vetted; Verified; verified,,"Norfolk, Cambridgeshire and all surrounding areas",https://www.trustatrader.com/traders/emr-renders-wallcoatings-ltd-rendering-south-norfolk,trustatrader
"EMR Renders & Wallcoatings Ltd, Chatteris",,Rendering,Cambridgeshire and all areas within 40 miles,http://www.emrwallcoatings.co.uk/,5.0,98,,07360 494778,vetted; Verified; verified,,Cambridgeshire and all areas within 40 miles,https://www.trustatrader.com/traders/emr-renders-wallcoatings-ltd-exterior-wall-coating-fenland,trustatrader
AM Rendering Ltd,,Rendering,"Cambridgeshire, Bedfordshire, Hertfordshire and Peterborough",https://www.trustagarage.com/,4.97,13,,07307 287944,vetted; Verified; verified,,"Cambridgeshire, Bedfordshire, Hertfordshire and Peterborough",https://www.trustatrader.com/traders/am-rendering-ltd-huntingdonshire-south,trustatrader
EMR Renders & Wallcoatings Ltd,,Rendering,Cambridgeshire and all areas within 40 miles,http://www.emrwallcoatings.co.uk/,5.0,98,,07360 494778,vetted; Verified; verified,,Cambridgeshire and all areas within 40 miles,https://www.trustatrader.com/traders/emr-renders-wallcoatings-ltd-exterior-rendering-fenland,trustatrader
Central Facades Ltd,,Rendering,Peterborough & Surrounding Areas,https://centralfacades.co.uk/,4.78,6,,07307 208564,"vetted; Verified; verified; Insurance
Verified",,Peterborough & Surrounding Areas,https://www.trustatrader.com/traders/central-facades-ltd-rendering-peterborough-central,trustatrader
NU Bros Rendering,,Rendering,Leicester and the surrounding areas,https://www.trustagarage.com/,4.9,33,,07307 232540,"vetted; Verified; verified; Insurance
Verified",,Leicester and the surrounding areas,https://www.trustatrader.com/traders/nu-bros-rendering-syston-oakham-and-uppingham,trustatrader
Heritage Plastering & Rendering,,Rendering,"Nottingham, Derby and Leicestershire",http://www.heritageplasteringrendering.com/,4.86,14,20,07308 502691,vetted; Verified; verified,,"Nottingham, Derby and Leicestershire",https://www.trustatrader.com/traders/heritage-plastering-rendering-exterior-rendering-arnold-hucknell-daybrook-breaston,trustatrader
Invictus Home Solutions Ltd,,Rendering,"Nottingham, Derby, Leicester, Sheffield",http://www.invictushomesolutions.co.uk/,4.91,15,,07307 274198,vetted; Verified; verified,,"Nottingham, Derby, Leicester, Sheffield",https://www.trustatrader.com/traders/invictus-home-solutions-ltd-rendering-ng8,trustatrader
"Invictus Home Solutions Ltd, Nottingham",,Rendering,"Nottingham, Derby, Leicester, Sheffield",http://www.invictushomesolutions.co.uk/,4.91,15,,07307 274198,vetted; Verified; verified,,"Nottingham, Derby, Leicester, Sheffield",https://www.trustatrader.com/traders/invictus-home-solutions-ltd-exterior-refurbishments-ng8,trustatrader
Elite Home Construction Ltd,,Rendering,Tamworth Solihull Birmingham,https://www.trustagarage.com/,4.95,7,,07360 273930,vetted; Verified; verified,,Tamworth Solihull Birmingham,https://www.trustatrader.com/traders/elite-home-construction-ltd-rendering-lichfield-south,trustatrader
Texacote Limited,,Rendering,Macclesfield and all surrounding areas,http://www.texacote.com/,4.83,43,25,07307 203683,vetted; Verified; verified,,Macclesfield and all surrounding areas,https://www.trustatrader.com/traders/texacote-limited-exterior-rendering-nantwich-congleton-macclesfield,trustatrader
JJ Plastering & Rendering,,Rendering,Mansfield,https://www.trustagarage.com/,4.9,32,,07307 209536,vetted; Verified; verified,,Mansfield,https://www.trustatrader.com/traders/jj-plastering-rendering-chesterfield-south-,trustatrader
Wall Doctor,,Rendering,Derbyshire and South Yorkshire,https://walldoctor.co.uk/,4.94,82,40,07360 495302,vetted; Verified; verified,,Derbyshire and South Yorkshire,https://www.trustatrader.com/traders/wall-doctor-rendering-chesterfield-central,trustatrader
EDC Render Plaster UK Limited,,Rendering,Sheffield,https://edcrenderplaster.co.uk/,4.96,54,,07360 276569,"vetted; Verified; verified; Insurance
Verified",,Sheffield,https://www.trustatrader.com/traders/edc-render-plaster-uk-limited-rendering-sheffield-2,trustatrader
Dave Sungs Rendering Ltd,,Rendering,"Barnsley, Sheffield, Leeds, Rotherham, Huddersfield, Halifax, Wakefield, Chesterfield",https://www.davesungsrendering.com/,4.98,54,,07360 266380,"vetted; Verified; verified; Insurance
Verified",,"Barnsley, Sheffield, Leeds, Rotherham, Huddersfield, Halifax, Wakefield, Chesterfield",https://www.trustatrader.com/traders/dave-sungs-rendering-ltd-barnsley-west,trustatrader
LR External Wall Insulation & Rendering,,Rendering,all surrounding areas,https://www.trustagarage.com/,4.97,64,,07307 205530,vetted; Verified; verified,,all surrounding areas,https://www.trustatrader.com/traders/lr-external-wall-insulation-rendering-barnsley-st-helens-monk-bretton-wombwell-worbough-stairfoot,trustatrader
Pinnacle Render & Construction Ltd,,Rendering,"Lancashire, Manchester and Bolton",https://www.trustagarage.com/,4.98,28,,07307 208563,"vetted; Verified; verified; Insurance
Verified",,"Lancashire, Manchester and Bolton",https://www.trustatrader.com/traders/pinnacle-render-construction-ltd-rendering-bury-east,trustatrader
Project Plastering,,Rendering,all surrounding areas within a twenty mile radius,https://www.trustagarage.com/,4.95,81,,07307 206685,vetted; Verified; verified,,all surrounding areas within a twenty mile radius,https://www.trustatrader.com/traders/project-plastering-rendering-wigan-east,trustatrader
JL Plastering & Rendering,,Rendering,Lancashire and a 25 mile radius,https://jl-plastering.co.uk/,4.98,36,,07360 277352,vetted; Verified; verified,,Lancashire and a 25 mile radius,https://www.trustatrader.com/traders/jl-plastering-rendering-burnley-south-,trustatrader
TW Plastering Services,,Rendering,"Preston, Southport, Blackburn, Blackpool, Bolton & All of Lancashire",https://www.trustagarage.com/,4.98,61,,07360 269892,vetted; Verified; verified,,"Preston, Southport, Blackburn, Blackpool, Bolton & All of Lancashire",https://www.trustatrader.com/traders/tw-plastering-services-rendering-preston-south-and-chorley-east,trustatrader
Barrowford Plastering,,Rendering,Lancashire,https://barrowford-plastering.co.uk/,5.0,13,,07414 116339,vetted; Verified; verified,,Lancashire,https://www.trustatrader.com/traders/barrowford-plastering-rendering-pendle,trustatrader
JBS Home Improvements Ltd,,Rendering,"Southport, Formby and surrounding areas",https://www.jbshomeimprovements.co.uk/,4.95,13,,07360 275592,vetted; Verified; verified,,"Southport, Formby and surrounding areas",https://www.trustatrader.com/traders/jbs-home-improvements-ltd-rendering-southport,trustatrader
Wall Doctor,,Rendering,West Yorkshire and all surrounding areas,https://walldoctor.co.uk/,4.94,82,40,07360 495302,vetted; Verified; verified,,West Yorkshire and all surrounding areas,https://www.trustatrader.com/traders/wall-doctor-rendering-leeds-west,trustatrader
JL Plastering,,Rendering,Lancashire,http://www.jlplasteringvenetiandesign.com/,4.98,28,,07360 495016,vetted; Verified; verified,,Lancashire,https://www.trustatrader.com/traders/jl-plastering-rendering-blackpool,trustatrader
"Wall Doctor, Yeadon",,Rendering,West Yorkshire and all surrounding areas,https://walldoctor.co.uk/,4.94,82,40,07360 495302,vetted; Verified; verified,,West Yorkshire and all surrounding areas,https://www.trustatrader.com/traders/wall-doctor-external-wall-insulation-leeds-west,trustatrader
Wall Doctor,,Rendering,Durham and surrounding area,https://walldoctor.co.uk/,4.94,82,40,07360 495302,vetted; Verified; verified,,Durham and surrounding area,https://www.trustatrader.com/traders/wall-doctor-rendering-durham-east,trustatrader
External Walls Ltd,,Rendering,Durham,https://externalwalls.co.uk/,4.6,5,,07700 165610,"vetted; Verified; verified; Insurance
Verified",,Durham,https://www.trustatrader.com/traders/external-walls-ltd-rendering-wear-valley-and-crook,trustatrader
Weather Wall Limited,,Rendering,Glasgow and surrounding areas,https://weather-wall.co.uk/?fbclid=IwAR1NP3XsqlXNDSB2apbqFssRl1vmYSrLdrIZSaTJF_8cQrnoGuxVKu9fKXU,4.87,70,,07307 240572,"vetted; Verified; verified; Insurance
Verified",,Glasgow and surrounding areas,https://www.trustatrader.com/traders/weather-wall-limited-rendering-dumfries-and-galloway-1,trustatrader
Green Homes Exterior Home Developments Ltd,,Rendering,Paisley and surrounding areas,https://www.trustagarage.com/,4.94,20,,07307 249433,"vetted; Verified; verified; Insurance
Verified",,Paisley and surrounding areas,https://www.trustatrader.com/traders/green-homes-exterior-home-developments-ltd-rendering-paisley-and-johnstone-north,trustatrader
"Green Homes Exterior Home Developments Ltd, Paisley",,Rendering,Paisley and surrounding areas,https://www.trustagarage.com/,4.94,20,,07307 249433,"vetted; Verified; verified; Insurance
Verified",,Paisley and surrounding areas,https://www.trustatrader.com/traders/green-homes-exterior-home-developments-ltd-roofers-roofing-paisley-and-johnstone-north,trustatrader
"Weather Wall Limited, Glasgow",,Rendering,Glasgow and surrounding areas,https://weather-wall.co.uk/?fbclid=IwAR1NP3XsqlXNDSB2apbqFssRl1vmYSrLdrIZSaTJF_8cQrnoGuxVKu9fKXU,4.87,70,,07307 240572,"vetted; Verified; verified; Insurance
Verified",,Glasgow and surrounding areas,https://www.trustatrader.com/traders/weather-wall-limited-roofers-roofing-dumfries-and-galloway-1,trustatrader
"Weather Wall Limited, Glasgow",,Rendering,Glasgow and surrounding areas,https://weather-wall.co.uk/?fbclid=IwAR1NP3XsqlXNDSB2apbqFssRl1vmYSrLdrIZSaTJF_8cQrnoGuxVKu9fKXU,4.87,70,,07307 240572,"vetted; Verified; verified; Insurance
Verified",,Glasgow and surrounding areas,https://www.trustatrader.com/traders/weather-wall-limited-exterior-wall-coating-dumfries-and-galloway-1,trustatrader
Scotia Roofing Ltd,,Rendering,Whole of Ayrshire and Glasgow,https://scotiaroofingltd.co.uk/,4.94,9,,07309 459647,"vetted; Verified; verified; Insurance
Verified",,Whole of Ayrshire and Glasgow,https://www.trustatrader.com/traders/scotia-roofing-ltd-rendering-saltcoats-irvine-troon-and-prewick,trustatrader
Woodpecker Landscaping Ltd,,Rendering,KA3 1AA up to 15 miles,https://woodpeckerlandscapingltd.com/,4.96,42,,07307 220685,vetted; Verified; verified,,KA3 1AA up to 15 miles,https://www.trustatrader.com/traders/woodpecker-landscaping-ltd-rendering-north-ayrshire-1-and-kilmarnock,trustatrader
QES Exterior Coatings,,Rendering,Swansea and surrounding areas,http://www.qesexteriorsltd.co.uk/,4.85,38,,07307 283634,vetted; Verified; verified,,Swansea and surrounding areas,https://www.trustatrader.com/traders/qes-exterior-coatings-rendering-swansea-1,trustatrader
"QES Exteriors, Swansea",,Rendering,Swansea and surrounding areas,http://www.qesexteriorsltd.co.uk/,4.85,38,,07307 283634,vetted; Verified; verified,,Swansea and surrounding areas,https://www.trustatrader.com/traders/qes-exteriors-damp-proofing-swansea-1,trustatrader
"Abertawe Plasterers, Swansea",,Rendering,Swansea and South Wales,https://www.trustagarage.com/,4.96,12,,07307 260798,vetted; Verified; verified,,Swansea and South Wales,https://www.trustatrader.com/traders/abertawe-plasterers-k-rendering-swansea,trustatrader
