company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
Grey Stone Tiles Design Ltd,,Tiler,Beaconsfield and the surrounding area,https://www.greystonetilesdesign.co.uk/,4.91,123,,07307 203847,vetted; Verified; verified,,Beaconsfield and the surrounding area,https://www.trustatrader.com/traders/grey-stone-tiles-design-ltd-tilers-marlow-and-henley-on-thames-,trustatrader
Millard Tiling,,Tiler,"Essex, Kent and all surrounding areas",http://www.millardtiling.com/,4.97,143,,07360 497181,vetted; Verified; verified,,"Essex, Kent and all surrounding areas",https://www.trustatrader.com/traders/millard-tiling-tilers-maldon-chelmsford,trustatrader
Chalk Line Tiling Ltd,,Tiler,Hitchin and surrounding,https://daniels-tiling-service.ueniweb.com/#gallery,4.99,19,,07360 265699,vetted; Verified; verified,,Hitchin and surrounding,https://www.trustatrader.com/traders/chalk-line-tiling-ltd-tilers-hitchin-and-letchworth,trustatrader
LEL Bathrooms & Kitchens Limited,,Tiler,Herts Beds and Bucks,http://www.lelbathroomsandkitchens.co.uk/,4.99,115,,07360 271061,"vetted; Verified; verified; Insurance
Verified",,Herts Beds and Bucks,https://www.trustatrader.com/traders/lel-bathrooms-kitchens-limited-tilers-bedford-south,trustatrader
Marritile,,Tiler,Buckinghamshire and Bedfordshire,https://www.trustagarage.com/,4.97,29,,07307 270730,vetted; Verified; verified,,Buckinghamshire and Bedfordshire,https://www.trustatrader.com/traders/marritile-tilers-bedford-south,trustatrader
Cube Tiling & Bathrooms,,Tiler,E17 3AL and all surrounding areas within a three mile radius,http://cubetiling.co.uk/,4.94,166,,07307 299136,vetted; Verified; verified,,E17 3AL and all surrounding areas within a three mile radius,https://www.trustatrader.com/traders/cube-tiling-bathrooms-tilers-walthamstow,trustatrader
LB Tiling,,Tiler,Hertfordshire,https://www.lb-tiling.com/,4.99,12,,07307 296103,vetted; Verified; verified,,Hertfordshire,https://www.trustatrader.com/traders/lb-tiling-tilers-north-herts-and-ware,trustatrader
Home TLC,,Tiler,Dorset,http://www.hometlc.co.uk/,5.0,9,,07307 287797,vetted; Verified; verified,,Dorset,https://www.trustatrader.com/traders/home-tlc-tilers-poole,trustatrader
Grey Stone Tiles Design Ltd,,Tiler,all areas with a 20 miles radius of RG10,https://www.greystonetilesdesign.co.uk/,4.91,123,,07307 203847,vetted; Verified; verified,,all areas with a 20 miles radius of RG10,https://www.trustatrader.com/traders/grey-stone-tiles-design-ltd-tilers-marlow-and-henley-on-thames,trustatrader
Neil Smith Tiling,,Tiler,"Swindon, Oxford, Bristol, Gloucestershire ,Reading, Newbury and surrounding areas",https://www.trustagarage.com/,5.0,12,,07307 209477,vetted; Verified; verified,,"Swindon, Oxford, Bristol, Gloucestershire ,Reading, Newbury and surrounding areas",https://www.trustatrader.com/traders/neil-smith-tiling-tilers-swindon-north-central,trustatrader
DG Baker Ceramics,,Tiler,Kent,https://www.trustagarage.com/,4.95,7,,07401 447833,vetted; Verified; verified,,Kent,https://www.trustatrader.com/traders/dg-baker-ceramics-tilers-canterbury-coastal,trustatrader
Pickatop,,Tiler,"Bexhll, Eastbourne, Hailsham and all surrounding areas",https://www.pickatopgroup.com/,4.92,31,,07307 208632,"vetted; Verified; verified; Insurance
Verified",,"Bexhll, Eastbourne, Hailsham and all surrounding areas",https://www.trustatrader.com/traders/pickatop-tilers-crawley,trustatrader
MDM Tiling,,Tiler,Oxfordshire and Gloucestershire,https://www.trustagarage.com/,5.0,6,,07446 456168,vetted; Verified; verified,,Oxfordshire and Gloucestershire,https://www.trustatrader.com/traders/mdm-tiling-oxfordshire-tilers-bicester-and-woodstock,trustatrader
Grey Stone Tiles Design Ltd,,Tiler,Oxford and surrounding areas,https://www.greystonetilesdesign.co.uk/,4.91,123,,07307 203847,vetted; Verified; verified,,Oxford and surrounding areas,https://www.trustatrader.com/traders/grey-stone-tiles-design-ltd-tilers-oxford-east,trustatrader
RCP Ceramic Tiling Limited,,Tiler,"Midlands, Birmingham, Oxford & Malvern",https://www.trustagarage.com/,4.98,18,,07307 275473,vetted; Verified; verified,,"Midlands, Birmingham, Oxford & Malvern",https://www.trustatrader.com/traders/rcp-ceramic-tiling-limited-tilers-daventry-towcester-and-brackley,trustatrader
BMC Projects,,Tiler,Northamptonshire,https://www.trustagarage.com/,4.98,144,,07360 266240,vetted; Verified; verified,,Northamptonshire,https://www.trustatrader.com/traders/bmc-projects-tilers-east-northamptonshire,trustatrader
Tactile Tiling,,Tiler,"West Sussex- 15 mile radius of Middleton on Sea, Rustington, Bognor Regis, Shripney, Amberley, A",https://www.tactile-tiling.com/,5.0,10,,07360 498405,vetted; Verified; verified,,"West Sussex- 15 mile radius of Middleton on Sea, Rustington, Bognor Regis, Shripney, Amberley, A",https://www.trustatrader.com/traders/tactile-tiling-tilers-littlehampton,trustatrader
Herts Pro Tiling,,Tiler,Hertfordshire and all the surrounding areas,https://www.trustagarage.com/,4.98,317,,07360 498601,vetted; Verified; verified,,Hertfordshire and all the surrounding areas,https://www.trustatrader.com/traders/herts-pro-tiling-tilers-east-herts,trustatrader
AMC Ceramics,,Tiler,"Stowmarket, Ipswich, Bury St Edmunds, Thetford, Diss, Sudbury, Suffolk",https://www.trustagarage.com/,4.99,45,,07307 234861,"vetted; Verified; verified; Insurance
Verified",,"Stowmarket, Ipswich, Bury St Edmunds, Thetford, Diss, Sudbury, Suffolk",https://www.trustatrader.com/traders/amc-ceramics-tilers-bury-st-edmunds-east,trustatrader
JLC Tiling Ltd,,Tiler,Bristol and the surrounding areas within a 50 mile radius,https://www.trustagarage.com/,4.98,62,,07360 265992,vetted; Verified; verified,,Bristol and the surrounding areas within a 50 mile radius,https://www.trustatrader.com/traders/jlc-tiling-tilers-bristol-northwest,trustatrader
Power Tiling,,Tiler,Devon,https://www.trustagarage.com/,4.99,48,,07360 273020,"vetted; Verified; verified; Insurance
Verified",,Devon,https://www.trustatrader.com/traders/power-tiling-tilers-exeter-west,trustatrader
KCL Tiling,,Tiler,Tamworth and surrounding areas,https://www.trustagarage.com/,5.0,5,,07897 035575,"vetted; Verified; verified; Insurance
Verified",,Tamworth and surrounding areas,https://www.trustatrader.com/traders/kcl-tiling-tilers-lichfield-south,trustatrader
Precision Tiling,,Tiler,all of Cambridgeshire,https://www.trustagarage.com/,5.0,18,,07309 482910,"vetted; Verified; verified; Insurance
Verified",,all of Cambridgeshire,https://www.trustatrader.com/traders/precision-tiling-tilers-huntingdonshire,trustatrader
Prime Tiling,,Tiler,Peterborough and surrounding areas,https://www.trustagarage.com/,4.98,9,,07481 343563,vetted; Verified; verified,,Peterborough and surrounding areas,https://www.trustatrader.com/traders/prime-tiling-tilers-peterborough-central,trustatrader
NJV Tiling,,Tiler,Newark-on-Trent and surrounding areas,https://www.trustagarage.com/,4.99,29,,07307 208734,"vetted; Verified; verified; Insurance
Verified",,Newark-on-Trent and surrounding areas,https://www.trustatrader.com/traders/njv-tiling-tilers-newark-on-trent-and-north-hykeham,trustatrader
George Constructions Tiling Specialist,,Tiler,all Nottinghamshire areas as well as Loughborough and Derbyshire,https://www.trustagarage.com/,4.94,212,,07307 228189,"vetted; Verified; verified; insurance
Verified",,all Nottinghamshire areas as well as Loughborough and Derbyshire,https://www.trustatrader.com/traders/george-constructions-tilers-nottingham,trustatrader
Smurthwaite & Sons Tiling,,Tiler,Derbyshire and Nottinghamshire areas,http://www.smurthwaiteandsons.com/,4.88,153,,07360 279317,vetted; Verified; verified,,Derbyshire and Nottinghamshire areas,https://www.trustatrader.com/traders/smurthwaite-sons-tiling-tilers-long-eaton-beeston-stapleford-ilkeston-carlton,trustatrader
Landscape and Tiling Solutions,,Tiler,"Nottingham, Derby, Leicester and Birmingham areas",https://www.trustagarage.com/,4.97,11,,07426 965200,vetted; Verified; verified,,"Nottingham, Derby, Leicester and Birmingham areas",https://www.trustatrader.com/traders/landscape-and-tiling-solutions-tilers-ng8,trustatrader
Duncan Osborne Ceramic Tiling,,Tiler,Southam and surrounding area,https://www.trustagarage.com/,4.99,13,,07307 207287,"vetted; Verified; verified; Insurance
Verified",,Southam and surrounding area,https://www.trustatrader.com/traders/duncan-osborne-ceramic-tiling-tilers-banbury-and-southam,trustatrader
Elite Tiling and Plumbing Ltd,,Tiler,Nottinghamshire and south Yorkshire,https://www.elitetilingandplumbing.co.uk/,4.9,79,,07307 208344,"vetted; Verified; verified; Insurance
Verified",,Nottinghamshire and south Yorkshire,https://www.trustatrader.com/traders/nottinghamshire-elite-tiling-services-tilers-sheffield-6,trustatrader
SB Tiling Solutions,,Tiler,"sheffield ,Chesterfield and surrounding areas",https://www.trustagarage.com/,5.0,19,,07308 512442,vetted; Verified; verified,,"sheffield ,Chesterfield and surrounding areas",https://www.trustatrader.com/traders/sb-tiling-solutions-tilers-sheffield-5,trustatrader
Grey Creative,,Tiler,"Manchester, Cheshire and we also undertake work throughout the UK",https://www.grey-creative.co.uk/,4.99,16,,07308 501398,vetted; Verified; verified,,"Manchester, Cheshire and we also undertake work throughout the UK",https://www.trustatrader.com/traders/grey-creative-tilers-stockport-west,trustatrader
Rainwater Ceramics,,Tiler,"Greater Manchester, Saddleworth and Oldham",https://www.trustagarage.com/,4.95,71,,07307 224327,vetted; Verified; verified,,"Greater Manchester, Saddleworth and Oldham",https://www.trustatrader.com/traders/rainwater-ceramics-tilers-oldham,trustatrader
MSE Tiling,,Tiler,The Whole of the Northwest,https://msetiling.com/,5.0,15,,07307 269030,vetted; Verified; verified,,The Whole of the Northwest,https://www.trustatrader.com/traders/mse-tiling-tilers-warrington-north,trustatrader
East Lancs Tiling,,Tiler,St,https://www.trustagarage.com/,4.46,8,,07307 209737,vetted; Verified; verified,,St,https://www.trustatrader.com/traders/east-lancs-tiling-tilers-leigh,trustatrader
Alma Tiling Solutions Ltd,,Tiler,"Liverpool, St Helens and Warrington",https://www.trustagarage.com/,5.0,25,,07360 268885,"vetted; Verified; verified; Insurance
Verified",,"Liverpool, St Helens and Warrington",https://www.trustatrader.com/traders/alma-tiling-solutions-ltd-tilers-huyton,trustatrader
Monaco Ceramics,,Tiler,the North West,https://www.trustagarage.com/,4.91,54,,07360 279382,vetted; Verified; verified,,the North West,https://www.trustatrader.com/traders/monaco-ceramics-tilers-chorley,trustatrader
Bespoke Tiling West Yorkshire,,Tiler,West Yorkshire and surrounding areas,https://www.trustagarage.com/,5.0,15,,07446 391349,vetted; Verified; verified,,West Yorkshire and surrounding areas,https://www.trustatrader.com/traders/bespoke-tiling-west-yorkshire-tilers-leeds-east,trustatrader
RS Tiling,,Tiler,South Lanarkshire and surrounding areas,http://rstiling.co.uk/,4.93,21,,07307 209589,vetted; Verified; verified,,South Lanarkshire and surrounding areas,https://www.trustatrader.com/traders/rs-tiling-tilers-east-kilbride-and-hamilton-2,trustatrader
